t_list,x_list,v_list,v0_scn,v0_scn_mean,n_scn,N. file,iter,DOE,processed
"[521.76, 521.81, 521.86, 521.9100000000001, 521.96, 522.01, 522.06, 522.11, 522.16, 522.21, 522.26, 522.31, 522.36, 522.41, 522.46, 522.51, 522.56, 522.6099999999999, 522.66, 522.71, 522.76]","[array([41.21933724, 41.46015912, 41.70098101, 41.94180289, 42.18262478,
       42.40445839, 42.626292  , 42.84812561, 43.06995922, 43.30618225,
       43.54240528, 43.77862831, 44.01485134, 44.25043136, 44.48601137,
       44.72159139, 44.9571714 , 45.18289026, 45.40860911, 45.63432797,
       45.86004683]), array([42.24937386, 43.30845894, 44.36754402, 45.4266291 , 46.48571419,
       47.26602205, 48.04632992, 48.82663778, 49.60694565, 50.62703403,
       51.64712242, 52.66721081, 53.68729919, 54.61100706, 55.53471493,
       56.45842279, 57.38213066, 58.12581185, 58.86949305, 59.61317424,
       60.35685543]), array([65.93501484, 66.55001657, 67.16501829, 67.78002002, 68.39502175,
       68.85275791, 69.31049406, 69.76823022, 70.22596638, 70.80960939,
       71.3932524 , 71.9768954 , 72.56053841, 73.23985493, 73.91917145,
       74.59848797, 75.27780449, 75.88979151, 76.50177853, 77.11376555,
       77.72575257]), array([ 78.53197889,  80.03197889,  81.53197889,  83.03197889,
        84.53197889,  86.03197889,  87.53197889,  89.03197889,
        90.53197889,  92.03197889,  93.53197889,  95.03197889,
        96.53197889,  98.03197889,  99.53197889, 101.03197889,
       102.53197889, 104.03197889, 105.53197889, 107.03197889,
       108.53197889])]","[[4.816437721252441, 21.18170166015625, 12.300034523010254, 30.0], [4.436672210693359, 15.606157302856445, 9.154723167419434, 30.0], [4.724460601806641, 20.40176773071289, 11.672860145568848, 30.0], [4.711600303649902, 18.474157333374023, 13.58633041381836, 30.0], [4.514377117156982, 14.873623847961426, 12.239740371704102, 30.0]]",[30],30.0,53,3,1,"[1, 10, 1]",post
"[95.36, 95.41, 95.46000000000001, 95.51, 95.56, 95.61, 95.66, 95.71000000000001, 95.76]","[array([60.67831965, 62.17958432, 63.68084899, 65.18211365, 66.68337832,
       69.02598296, 71.3685876 , 73.71119223, 76.05379687]), array([100.60372034, 100.85228494, 101.10084955, 101.34941415,
       101.59797875, 101.88361765, 102.16925656, 102.45489546,
       102.74053437]), array([102.52611741, 103.468756  , 104.41139459, 105.35403318,
       106.29667177, 107.60061874, 108.90456571, 110.20851268,
       111.51245965]), array([126.45412778, 126.69814223, 126.94215669, 127.18617114,
       127.43018559, 127.77296885, 128.11575211, 128.45853537,
       128.80131863]), array([127.77021184, 129.27021184, 130.77021184, 132.27021184,
       133.77021184, 135.27021184, 136.77021184, 138.27021184,
       139.77021184])]","[[30.025293350219727, 4.971292018890381, 18.852771759033203, 4.880289077758789, 30.0], [46.85209274291992, 5.712778091430664, 26.07893943786621, 6.85566520690918, 30.0]]",[30],30.0,54,3,1,"[1, 10, 1]",post
"[7.04, 7.09, 7.140000000000001, 7.19, 7.24, 7.29, 7.34, 7.390000000000001, 7.44]","[array([57.78387468, 58.42524865, 59.06662262, 59.70799659, 60.34937056,
       61.48253239, 62.61569422, 63.74885605, 64.88201788]), array([91.1147779 , 91.32832995, 91.54188199, 91.75543404, 91.96898609,
       92.31550346, 92.66202083, 93.0085382 , 93.35505557]), array([ 97.8888896,  99.3888896, 100.8888896, 102.3888896, 103.8888896,
       105.3888896, 106.8888896, 108.3888896, 109.8888896])]","[[12.827479362487793, 4.271040916442871, 30.0], [22.663236618041992, 6.930347442626953, 30.0]]",[30],30.0,0,4,1,"[1, 10, 1]",post
"[19.84, 19.89, 19.939999999999998, 19.99, 20.04, 20.09, 20.14, 20.19, 20.240000000000002]","[array([68.81526651, 69.44802661, 70.0807867 , 70.7135468 , 71.34630689,
       72.0854907 , 72.82467451, 73.56385832, 74.30304212]), array([91.32209058, 91.67270555, 92.02332053, 92.37393551, 92.72455048,
       93.07042615, 93.41630182, 93.76217749, 94.10805316]), array([101.72267745, 103.22267745, 104.72267745, 106.22267745,
       107.72267745, 109.22267745, 110.72267745, 112.22267745,
       113.72267745])]","[[12.65520191192627, 7.012299537658691, 30.0], [14.783676147460938, 6.917513370513916, 30.0]]",[30],30.0,1,4,1,"[1, 10, 1]",post
"[23.64, 23.69, 23.740000000000002, 23.79, 23.84, 23.89, 23.94, 23.990000000000002, 24.040000000000003, 24.090000000000003, 24.14, 24.19, 24.240000000000002, 24.290000000000003, 24.340000000000003, 24.39, 24.44, 24.490000000000002, 24.54, 24.59, 24.64]","[array([58.88355477, 59.96587499, 61.0481952 , 62.13051541, 63.21283563,
       64.49955476, 65.78627389, 67.07299302, 68.35971215, 68.90603693,
       69.45236171, 69.99868649, 70.54501126, 71.32868956, 72.11236785,
       72.89604614, 73.67972444, 74.67674964, 75.67377484, 76.67080005,
       77.66782525]), array([90.42603069, 90.68165866, 90.93728663, 91.19291459, 91.44854256,
       91.72003802, 91.99153348, 92.26302894, 92.5345244 , 92.7268334 ,
       92.9191424 , 93.1114514 , 93.3037604 , 93.53474365, 93.76572691,
       93.99671017, 94.22769342, 94.56924261, 94.91079179, 95.25234097,
       95.59389015]), array([ 91.82015989,  93.32015989,  94.82015989,  96.32015989,
        97.82015989,  99.32015989, 100.82015989, 102.32015989,
       103.82015989, 105.32015989, 106.82015989, 108.32015989,
       109.82015989, 111.32015989, 112.82015989, 114.32015989,
       115.82015989, 117.32015989, 118.82015989, 120.32015989,
       121.82015989])]","[[21.646404266357422, 5.1125593185424805, 30.0], [25.73438262939453, 5.4299092292785645, 30.0], [10.926495552062988, 3.846179962158203, 30.0], [15.673565864562988, 4.619665145874023, 30.0], [19.94050407409668, 6.830983638763428, 30.0]]",[30],30.0,2,4,1,"[1, 10, 1]",post
"[80.24000000000001, 80.29, 80.34, 80.39000000000001, 80.44000000000001, 80.49000000000001, 80.54000000000002, 80.59000000000002, 80.64000000000001, 80.69000000000001, 80.74000000000001, 80.79, 80.84, 80.89, 80.94, 80.99000000000001, 81.04, 81.09, 81.14000000000001, 81.19000000000001, 81.24000000000001, 81.29, 81.34, 81.39000000000001, 81.44000000000001]","[array([42.22737177, 42.49243629, 42.75750082, 43.02256535, 43.28762987,
       43.57239149, 43.85715311, 44.14191473, 44.42667635, 44.74567707,
       45.06467779, 45.38367851, 45.70267923, 46.05942305, 46.41616686,
       46.77291067, 47.12965448, 47.47600239, 47.82235029, 48.1686982 ,
       48.5150461 , 48.86326387, 49.21148165, 49.55969942, 49.90791719]), array([42.71939211, 43.57098284, 44.42257357, 45.2741643 , 46.12575502,
       47.23280172, 48.33984842, 49.44689512, 50.55394182, 51.88887053,
       53.22379923, 54.55872793, 55.89365664, 57.35335884, 58.81306105,
       60.27276325, 61.73246546, 62.85164194, 63.97081842, 65.08999491,
       66.20917139, 67.32889967, 68.44862795, 69.56835623, 70.68808451]), array([ 73.71376021,  75.21376021,  76.71376021,  78.21376021,
        79.71376021,  81.21376021,  82.71376021,  84.21376021,
        85.71376021,  87.21376021,  88.71376021,  90.21376021,
        91.71376021,  93.21376021,  94.71376021,  96.21376021,
        97.71376021,  99.21376021, 100.71376021, 102.21376021,
       103.71376021, 105.21376021, 106.71376021, 108.21376021,
       109.71376021])]","[[5.301290512084961, 17.031814575195312, 30.0], [5.695232391357422, 22.140933990478516, 30.0], [6.380014419555664, 26.69857406616211, 30.0], [7.134876251220703, 29.19404411315918, 30.0], [6.926958084106445, 22.383529663085938, 30.0], [6.96435546875, 22.39456558227539, 30.0]]",[30],30.0,3,4,1,"[1, 10, 1]",post
"[89.04, 89.09, 89.14000000000001, 89.19000000000001, 89.24000000000001, 89.29, 89.34, 89.39000000000001, 89.44000000000001, 89.49000000000001, 89.54000000000002, 89.59000000000002, 89.64000000000001, 89.69000000000001, 89.74000000000001, 89.79, 89.84]","[array([45.04775554, 46.91639415, 48.78503276, 50.65367137, 52.52230998,
       54.2968629 , 56.07141582, 57.84596874, 59.62052165, 61.24744102,
       62.87436038, 64.50127975, 66.12819911, 67.80951434, 69.49082958,
       71.17214481, 72.85346004]), array([ 77.62387792,  79.21267816,  80.8014784 ,  82.39027864,
        83.97907888,  85.47167274,  86.9642666 ,  88.45686046,
        89.94945432,  91.41790506,  92.88635579,  94.35480653,
        95.82325727,  97.36314365,  98.90303003, 100.44291641,
       101.98280279]), array([104.88461628, 106.38461628, 107.88461628, 109.38461628,
       110.88461628, 112.38461628, 113.88461628, 115.38461628,
       116.88461628, 118.38461628, 119.88461628, 121.38461628,
       122.88461628, 124.38461628, 125.88461628, 127.38461628,
       128.88461628])]","[[37.372772216796875, 31.776004791259766, 30.0], [35.491058349609375, 29.851877212524414, 30.0], [32.538387298583984, 29.369014739990234, 30.0], [33.626304626464844, 30.797727584838867, 30.0]]",[30],30.0,4,4,1,"[1, 10, 1]",post
"[96.44000000000001, 96.49000000000001, 96.54000000000002, 96.59000000000002, 96.64000000000001, 96.69000000000001, 96.74000000000001, 96.79, 96.84, 96.89, 96.94, 96.99000000000001, 97.04, 97.09, 97.14000000000001, 97.19000000000001, 97.24000000000001, 97.29, 97.34, 97.39000000000001, 97.44000000000001, 97.49000000000001, 97.54000000000002, 97.59000000000002, 97.64000000000001]","[array([35.47144899, 36.33817014, 37.20489129, 38.07161245, 38.9383336 ,
       39.8282113 , 40.718089  , 41.6079667 , 42.4978444 , 43.32016839,
       44.14249238, 44.96481637, 45.78714036, 46.5712872 , 47.35543403,
       48.13958086, 48.9237277 , 49.61538701, 50.30704631, 50.99870562,
       51.69036493, 52.46146058, 53.23255624, 54.0036519 , 54.77474756]), array([54.69793561, 55.78908169, 56.88022778, 57.97137387, 59.06251996,
       60.15720427, 61.25188859, 62.3465729 , 63.44125722, 64.62796843,
       65.81467965, 67.00139086, 68.18810208, 69.35607598, 70.52404988,
       71.69202378, 72.85999768, 74.01243432, 75.16487095, 76.31730759,
       77.46974423, 78.55738909, 79.64503396, 80.73267882, 81.82032368]), array([ 79.86013414,  81.36013414,  82.86013414,  84.36013414,
        85.86013414,  87.36013414,  88.86013414,  90.36013414,
        91.86013414,  93.36013414,  94.86013414,  96.36013414,
        97.86013414,  99.36013414, 100.86013414, 102.36013414,
       103.86013414, 105.36013414, 106.86013414, 108.36013414,
       109.86013414, 111.36013414, 112.86013414, 114.36013414,
       115.86013414])]","[[17.334423065185547, 21.822921752929688, 30.0], [17.79755401611328, 21.893686294555664, 30.0], [16.44647979736328, 23.734224319458008, 30.0], [15.682936668395996, 23.359477996826172, 30.0], [13.833186149597168, 23.04873275756836, 30.0], [15.421913146972656, 21.752897262573242, 30.0]]",[30],30.0,5,4,1,"[1, 10, 1]",post
"[182.24, 182.29000000000002, 182.34000000000003, 182.39000000000001, 182.44000000000003, 182.49, 182.54000000000002, 182.59000000000003, 182.64000000000001, 182.69, 182.74, 182.79000000000002, 182.84, 182.89000000000001, 182.94, 182.99, 183.04000000000002, 183.09000000000003, 183.14000000000001, 183.19, 183.24, 183.29000000000002, 183.34000000000003, 183.39000000000001, 183.44000000000003, 183.49, 183.54000000000002, 183.59000000000003, 183.64000000000001]","[array([34.17315086, 34.48690244, 34.80065402, 35.1144056 , 35.42815718,
       35.64299876, 35.85784034, 36.07268192, 36.2875235 , 36.43193923,
       36.57635497, 36.72077071, 36.86518644, 36.95001502, 37.03484359,
       37.11967216, 37.20450074, 37.22427337, 37.24404601, 37.26381865,
       37.28359128, 37.2956045 , 37.30761772, 37.31963094, 37.33164416,
       37.33739832, 37.34315248, 37.34890664, 37.3546608 ]), array([35.43257982, 37.87933294, 40.32608606, 42.77283918, 45.2195923 ,
       45.21959233, 45.21959236, 45.21959239, 45.21959242, 45.21959245,
       45.21959248, 45.21959251, 45.21959254, 45.21959258, 45.21959263,
       45.21959267, 45.21959272, 45.21959284, 45.21959296, 45.21959309,
       45.21959321, 45.2195933 , 45.2195934 , 45.21959349, 45.21959359,
       45.21959382, 45.21959405, 45.21959428, 45.21959451]), array([ 96.93470859,  98.43470859,  99.93470859, 101.43470859,
       102.93470859, 104.43470859, 105.93470859, 107.43470859,
       108.93470859, 110.43470859, 111.93470859, 113.43470859,
       114.93470859, 116.43470859, 117.93470859, 119.43470859,
       120.93470859, 122.43470859, 123.93470859, 125.43470859,
       126.93470859, 128.43470859, 129.93470859, 131.43470859,
       132.93470859, 134.43470859, 135.93470859, 137.43470859,
       138.93470859])]","[[6.275031566619873, 48.935062408447266, 30.0], [4.2968316078186035, 5.885486302759091e-07, 30.0], [2.888314723968506, 6.225930064829299e-07, 30.0], [1.6965714693069458, 8.994183531285671e-07, 30.0], [0.39545273780822754, 2.454095465509454e-06, 30.0], [0.24026437103748322, 1.8755894188871025e-06, 30.0], [0.11508321017026901, 4.604998594004428e-06, 30.0]]",[30],30.0,6,4,1,"[1, 10, 1]",post
"[193.04000000000002, 193.09000000000003, 193.14000000000001, 193.19, 193.24, 193.29000000000002, 193.34000000000003, 193.39000000000001, 193.44000000000003]","[array([52.43189021, 52.43198911, 52.43208801, 52.43218691, 52.43228581,
       52.43240397, 52.43252213, 52.43264029, 52.43275845]), array([80.87427703, 80.88293708, 80.89159714, 80.9002572 , 80.90891726,
       80.92198558, 80.9350539 , 80.94812222, 80.96119054]), array([ 91.61412005,  93.11412005,  94.61412005,  96.11412005,
        97.61412005,  99.11412005, 100.61412005, 102.11412005,
       103.61412005])]","[[0.0019780248403549194, 0.17320115864276886, 30.0], [0.002363162813708186, 0.2613663971424103, 30.0]]",[30],30.0,7,4,1,"[1, 10, 1]",post
"[196.84, 196.89000000000001, 196.94, 196.99, 197.04000000000002, 197.09000000000003, 197.14000000000001, 197.19, 197.24]","[array([53.05921856, 53.17907719, 53.29893581, 53.41879443, 53.53865305,
       53.66789356, 53.79713406, 53.92637456, 54.05561506]), array([56.00267158, 56.00505245, 56.00743333, 56.00981421, 56.01219508,
       56.01494992, 56.01770476, 56.0204596 , 56.02321443]), array([71.70258162, 73.20258162, 74.70258162, 76.20258162, 77.70258162,
       79.20258162, 80.70258162, 82.20258162, 83.70258162])]","[[2.397172451019287, 0.047617532312870026, 30.0], [2.5848100185394287, 0.05509675294160843, 30.0]]",[30],30.0,8,4,1,"[1, 10, 1]",post
"[222.84, 222.89000000000001, 222.94, 222.99, 223.04000000000002, 223.09000000000003, 223.14000000000001, 223.19, 223.24, 223.29000000000002, 223.34000000000003, 223.39000000000001, 223.44000000000003]","[array([51.68005643, 51.68057228, 51.68108814, 51.681604  , 51.68211986,
       51.68264657, 51.68317328, 51.68369999, 51.6842267 , 51.68481421,
       51.68540172, 51.68598923, 51.68657674]), array([94.51228559, 94.52177264, 94.53125968, 94.54074673, 94.55023377,
       94.55694614, 94.5636585 , 94.57037086, 94.57708323, 94.58258927,
       94.58809531, 94.59360136, 94.5991074 ]), array([109.82569731, 111.32569731, 112.82569731, 114.32569731,
       115.82569731, 117.32569731, 118.82569731, 120.32569731,
       121.82569731, 123.32569731, 124.82569731, 126.32569731,
       127.82569731])]","[[0.010317192412912846, 0.18974089622497559, 30.0], [0.01053418405354023, 0.134247288107872, 30.0], [0.011750181205570698, 0.11012084782123566, 30.0]]",[30],30.0,9,4,1,"[1, 10, 1]",post
"[224.84, 224.89000000000001, 224.94, 224.99, 225.04000000000002, 225.09000000000003, 225.14000000000001, 225.19, 225.24, 225.29000000000002, 225.34000000000003, 225.39000000000001, 225.44000000000003, 225.49, 225.54000000000002, 225.59000000000003, 225.64000000000001, 225.69, 225.74, 225.79000000000002, 225.84, 225.89000000000001, 225.94, 225.99, 226.04000000000002, 226.09000000000003, 226.14000000000001, 226.19, 226.24, 226.29000000000002, 226.34000000000003, 226.39000000000001, 226.44000000000003, 226.49, 226.54000000000002, 226.59000000000003, 226.64000000000001, 226.69, 226.74, 226.79000000000002, 226.84, 226.89000000000001, 226.94, 226.99, 227.04000000000002, 227.09000000000003, 227.14000000000001, 227.19, 227.24]","[array([36.25147017, 36.25218194, 36.25289371, 36.25360548, 36.25431725,
       36.25599144, 36.25766563, 36.25933982, 36.26101401, 36.26463073,
       36.26824746, 36.27186419, 36.27548092, 36.29203806, 36.3085952 ,
       36.32515233, 36.34170947, 36.44549415, 36.54927883, 36.65306352,
       36.7568482 , 37.06561826, 37.37438832, 37.68315838, 37.99192844,
       38.57862153, 39.16531463, 39.75200773, 40.33870082, 41.05192666,
       41.76515251, 42.47837835, 43.19160419, 43.99399667, 44.79638915,
       45.59878164, 46.40117412, 47.19283219, 47.98449025, 48.77614832,
       49.56780639, 50.51403203, 51.46025768, 52.40648332, 53.35270896,
       54.38202052, 55.41133209, 56.44064365, 57.46995521]), array([77.8802284 , 77.91270528, 77.94518215, 77.97765902, 78.01013589,
       78.09676451, 78.18339314, 78.27002176, 78.35665038, 78.44964577,
       78.54264117, 78.63563656, 78.72863195, 78.86607073, 79.0035095 ,
       79.14094828, 79.27838705, 79.42204465, 79.56570225, 79.70935985,
       79.85301745, 80.03972397, 80.22643049, 80.41313701, 80.59984353,
       80.85887077, 81.11789802, 81.37692526, 81.6359525 , 81.8690521 ,
       82.10215171, 82.33525131, 82.56835091, 82.83475128, 83.10115164,
       83.367552  , 83.63395236, 83.87913371, 84.12431505, 84.3694964 ,
       84.61467774, 84.86942201, 85.12416628, 85.37891055, 85.63365481,
       85.91507445, 86.19649408, 86.47791372, 86.75933335]), array([ 87.41147356,  88.91147356,  90.41147356,  91.91147356,
        93.41147356,  94.91147356,  96.41147356,  97.91147356,
        99.41147356, 100.91147356, 102.41147356, 103.91147356,
       105.41147356, 106.91147356, 108.41147356, 109.91147356,
       111.41147356, 112.91147356, 114.41147356, 115.91147356,
       117.41147356, 118.91147356, 120.41147356, 121.91147356,
       123.41147356, 124.91147356, 126.41147356, 127.91147356,
       129.41147356, 130.91147356, 132.41147356, 133.91147356,
       135.41147356, 136.91147356, 138.41147356, 139.91147356,
       141.41147356, 142.91147356, 144.41147356, 145.91147356,
       147.41147356, 148.91147356, 150.41147356, 151.91147356,
       153.41147356, 154.91147356, 156.41147356, 157.91147356,
       159.41147356])]","[[0.01423538289964199, 0.6495374441146851, 30.0], [0.03348378464579582, 1.7325724363327026, 30.0], [0.07233455777168274, 1.859907865524292, 30.0], [0.331142783164978, 2.7487754821777344, 30.0], [2.0756936073303223, 2.873152017593384, 30.0], [6.175401210784912, 3.734130382537842, 30.0], [11.733861923217773, 5.180544853210449, 30.0], [14.264516830444336, 4.661992073059082, 30.0], [16.047849655151367, 5.328007221221924, 30.0], [15.833161354064941, 4.903626918792725, 30.0], [18.92451286315918, 5.094885349273682, 30.0], [20.586231231689453, 5.628392696380615, 30.0]]",[30],30.0,10,4,1,"[1, 10, 1]",post
"[230.84, 230.89000000000001, 230.94, 230.99, 231.04000000000002, 231.09000000000003, 231.14000000000001, 231.19, 231.24, 231.29000000000002, 231.34000000000003, 231.39000000000001, 231.44000000000003, 231.49, 231.54000000000002, 231.59000000000003, 231.64000000000001, 231.69, 231.74, 231.79000000000002, 231.84, 231.89000000000001, 231.94, 231.99, 232.04000000000002, 232.09000000000003, 232.14000000000001, 232.19, 232.24]","[array([34.42018851, 34.70469354, 34.98919857, 35.27370361, 35.55820864,
       35.80315979, 36.04811095, 36.2930621 , 36.53801325, 36.75755413,
       36.97709502, 37.1966359 , 37.41617678, 37.660665  , 37.90515321,
       38.14964143, 38.39412964, 38.66947187, 38.94481409, 39.22015632,
       39.49549855, 39.815529  , 40.13555945, 40.4555899 , 40.77562035,
       41.13366645, 41.49171255, 41.84975866, 42.20780476]), array([34.61055706, 35.32421325, 36.03786943, 36.75152562, 37.46518181,
       38.196995  , 38.92880819, 39.66062138, 40.39243458, 41.14905551,
       41.90567644, 42.66229737, 43.4189183 , 44.12737458, 44.83583086,
       45.54428714, 46.25274341, 47.02194956, 47.7911557 , 48.56036184,
       49.32956798, 50.09497679, 50.86038559, 51.62579439, 52.39120319,
       53.16175936, 53.93231552, 54.70287168, 55.47342785]), array([ 71.4532168,  72.9532168,  74.4532168,  75.9532168,  77.4532168,
        78.9532168,  80.4532168,  81.9532168,  83.4532168,  84.9532168,
        86.4532168,  87.9532168,  89.4532168,  90.9532168,  92.4532168,
        93.9532168,  95.4532168,  96.9532168,  98.4532168,  99.9532168,
       101.4532168, 102.9532168, 104.4532168, 105.9532168, 107.4532168,
       108.9532168, 110.4532168, 111.9532168, 113.4532168])]","[[5.69010066986084, 14.273123741149902, 30.0], [4.899023056030273, 14.636263847351074, 30.0], [4.390817642211914, 15.132418632507324, 30.0], [4.889764308929443, 14.1691255569458, 30.0], [5.506844520568848, 15.384122848510742, 30.0], [6.400609016418457, 15.308176040649414, 30.0], [7.160922050476074, 15.411123275756836, 30.0]]",[30],30.0,11,4,1,"[1, 10, 1]",post
"[233.84, 233.89000000000001, 233.94, 233.99, 234.04000000000002, 234.09000000000003, 234.14000000000001, 234.19, 234.24, 234.29000000000002, 234.34000000000003, 234.39000000000001, 234.44000000000003, 234.49, 234.54000000000002, 234.59000000000003, 234.64000000000001, 234.69, 234.74, 234.79000000000002, 234.84, 234.89000000000001, 234.94, 234.99, 235.04000000000002, 235.09000000000003, 235.14000000000001, 235.19, 235.24]","[array([59.79929721, 60.07344956, 60.34760191, 60.62175426, 60.89590661,
       61.17097682, 61.44604704, 61.72111725, 61.99618747, 62.26830174,
       62.54041602, 62.8125303 , 63.08464457, 63.4040137 , 63.72338282,
       64.04275195, 64.36212108, 64.75229723, 65.14247338, 65.53264953,
       65.92282569, 66.31534891, 66.70787212, 67.10039534, 67.49291856,
       67.92178733, 68.3506561 , 68.77952487, 69.20839364]), array([71.90727144, 72.45001565, 72.99275986, 73.53550407, 74.07824827,
       74.66763245, 75.25701662, 75.8464008 , 76.43578497, 77.05604149,
       77.67629801, 78.29655453, 78.91681105, 79.55773312, 80.19865519,
       80.83957726, 81.48049933, 82.10322915, 82.72595898, 83.3486888 ,
       83.97141863, 84.57956477, 85.18771092, 85.79585706, 86.4040032 ,
       86.97971293, 87.55542265, 88.13113238, 88.7068421 ]), array([ 98.99614843, 100.49614843, 101.99614843, 103.49614843,
       104.99614843, 106.49614843, 107.99614843, 109.49614843,
       110.99614843, 112.49614843, 113.99614843, 115.49614843,
       116.99614843, 118.49614843, 119.99614843, 121.49614843,
       122.99614843, 124.49614843, 125.99614843, 127.49614843,
       128.99614843, 130.49614843, 131.99614843, 133.49614843,
       134.99614843, 136.49614843, 137.99614843, 139.49614843,
       140.99614843])]","[[5.483047008514404, 10.854884147644043, 30.0], [5.501404285430908, 11.787683486938477, 30.0], [5.442285537719727, 12.405130386352539, 30.0], [6.387382507324219, 12.818441390991211, 30.0], [7.803523063659668, 12.454596519470215, 30.0], [7.850464344024658, 12.162922859191895, 30.0], [8.577375411987305, 11.51419448852539, 30.0]]",[30],30.0,12,4,1,"[1, 10, 1]",post
"[302.44, 302.49, 302.54, 302.59000000000003, 302.64000000000004, 302.69000000000005, 302.74, 302.79, 302.84000000000003]","[array([34.96256474, 35.81577423, 36.66898373, 37.52219323, 38.37540272,
       39.26653479, 40.15766686, 41.04879893, 41.939931  ]), array([68.27521904, 68.8794987 , 69.48377836, 70.08805803, 70.69233769,
       71.31982468, 71.94731167, 72.57479866, 73.20228565]), array([ 91.75183404,  93.25183404,  94.75183404,  96.25183404,
        97.75183404,  99.25183404, 100.75183404, 102.25183404,
       103.75183404])]","[[17.064189910888672, 12.085593223571777, 30.0], [17.822641372680664, 12.549739837646484, 30.0]]",[30],30.0,13,4,1,"[1, 10, 1]",post
"[364.64, 364.69, 364.74, 364.79, 364.84000000000003, 364.89000000000004, 364.94000000000005, 364.99, 365.04, 365.09000000000003, 365.14, 365.19, 365.24, 365.29, 365.34000000000003, 365.39000000000004, 365.44000000000005]","[array([59.4142283 , 59.81303209, 60.21183587, 60.61063965, 61.00944343,
       61.40865076, 61.80785809, 62.20706542, 62.60627275, 62.98600019,
       63.36572762, 63.74545506, 64.12518249, 64.59345618, 65.06172987,
       65.53000355, 65.99827724]), array([73.36445456, 73.70368211, 74.04290967, 74.38213723, 74.72136479,
       75.0800231 , 75.43868141, 75.79733973, 76.15599804, 76.61066723,
       77.06533642, 77.52000561, 77.9746748 , 78.45090904, 78.92714329,
       79.40337753, 79.87961178]), array([ 84.34272443,  85.84272443,  87.34272443,  88.84272443,
        90.34272443,  91.84272443,  93.34272443,  94.84272443,
        96.34272443,  97.84272443,  99.34272443, 100.84272443,
       102.34272443, 103.84272443, 105.34272443, 106.84272443,
       108.34272443])]","[[7.976075649261475, 6.78455114364624, 30.0], [7.984146595001221, 7.173166275024414, 30.0], [7.59454870223999, 9.0933837890625, 30.0], [9.365473747253418, 9.52468490600586, 30.0]]",[30],30.0,14,4,1,"[1, 10, 1]",post
"[422.64, 422.69, 422.74, 422.79, 422.84000000000003, 422.89000000000004, 422.94000000000005, 422.99, 423.04, 423.09000000000003, 423.14, 423.19, 423.24, 423.29, 423.34000000000003, 423.39000000000004, 423.44000000000005, 423.49, 423.54, 423.59000000000003, 423.64]","[array([37.35826471, 38.18087098, 39.00347726, 39.82608354, 40.64868982,
       41.68342149, 42.71815316, 43.75288484, 44.78761651, 45.90130203,
       47.01498754, 48.12867305, 49.24235856, 50.5714338 , 51.90050905,
       53.22958429, 54.55865953, 55.94462049, 57.33058145, 58.71654241,
       60.10250337]), array([65.02266113, 65.50381638, 65.98497163, 66.46612689, 66.94728214,
       67.57995679, 68.21263143, 68.84530608, 69.47798072, 70.31669609,
       71.15541145, 71.99412681, 72.83284217, 73.87933809, 74.925834  ,
       75.97232992, 77.01882583, 78.28010503, 79.54138424, 80.80266344,
       82.06394264]), array([ 80.55056308,  82.05056308,  83.55056308,  85.05056308,
        86.55056308,  88.05056308,  89.55056308,  91.05056308,
        92.55056308,  94.05056308,  95.55056308,  97.05056308,
        98.55056308, 100.05056308, 101.55056308, 103.05056308,
       104.55056308, 106.05056308, 107.55056308, 109.05056308,
       110.55056308])]","[[16.452125549316406, 9.6231050491333, 30.0], [20.69463348388672, 12.65349292755127, 30.0], [22.273710250854492, 16.774307250976562, 30.0], [26.581504821777344, 20.92991828918457, 30.0], [27.719219207763672, 25.225584030151367, 30.0]]",[30],30.0,15,4,1,"[1, 10, 1]",post
"[440.44000000000005, 440.49, 440.54, 440.59000000000003, 440.64, 440.69, 440.74, 440.79, 440.84000000000003]","[array([66.45521104, 67.03005664, 67.60490224, 68.17974784, 68.75459344,
       69.46508705, 70.17558066, 70.88607428, 71.59656789]), array([73.87576685, 75.00253925, 76.12931165, 77.25608406, 78.38285646,
       79.61473398, 80.8466115 , 82.07848902, 83.31036653]), array([ 91.51282554,  93.01282554,  94.51282554,  96.01282554,
        97.51282554,  99.01282554, 100.51282554, 102.01282554,
       103.51282554])]","[[11.496912002563477, 22.53544807434082, 30.0], [14.209872245788574, 24.637550354003906, 30.0]]",[30],30.0,16,4,1,"[1, 10, 1]",post
