t_list,x_list,v_list,v0_scn,v0_scn_mean,n_scn,N. file,iter,DOE,processed
"[83.36, 83.41, 83.46000000000001, 83.51, 83.56, 83.61, 83.66, 83.71000000000001, 83.76, 83.81, 83.86000000000001, 83.91000000000001, 83.96000000000001, 84.01, 84.06, 84.11000000000001, 84.16000000000001, 84.21000000000001, 84.26, 84.31, 84.36, 84.41, 84.46000000000001, 84.51, 84.56]","[array([36.35547148, 36.35547148, 36.35547148, 36.35547148, 36.35547148,
       36.35547148, 36.35547148, 36.35547148, 36.35547148, 36.35547148,
       36.35547148, 36.35547148, 36.35547148, 36.35547148, 36.35547148,
       36.35547148, 36.35547148, 36.35547148, 36.35547148, 36.35547148,
       36.35547148, 36.35547148, 36.35547148, 36.35547148, 36.35547148]), array([104.45854944, 104.45854944, 104.45854944, 104.45854944,
       104.45854944, 104.45854944, 104.45854943, 104.45854943,
       104.45854943, 104.45854943, 104.45854943, 104.45854942,
       104.45854942, 104.45854936, 104.45854929, 104.45854923,
       104.45854916, 104.45854916, 104.45854916, 104.45854916,
       104.45854916, 104.45854916, 104.45854916, 104.45854916,
       104.45854916]), array([124.36516705, 124.36516501, 124.36516298, 124.36516095,
       124.36515891, 124.36515787, 124.36515682, 124.36515578,
       124.36515474, 124.36515456, 124.36515439, 124.36515422,
       124.36515405, 124.36515397, 124.3651539 , 124.36515382,
       124.36515375, 124.36514748, 124.36514122, 124.36513496,
       124.3651287 , 124.36512389, 124.36511908, 124.36511427,
       124.36510946]), array([133.80017777, 135.30017777, 136.80017777, 138.30017777,
       139.80017777, 141.30017777, 142.80017777, 144.30017777,
       145.80017777, 147.30017777, 148.80017777, 150.30017777,
       151.80017777, 153.30017777, 154.80017777, 156.30017777,
       157.80017777, 159.30017777, 160.80017777, 162.30017777,
       163.80017777, 165.30017777, 166.80017777, 168.30017777,
       169.80017777])]","[[-4.349190370901157e-29, -2.1419559459445736e-09, -4.0676950447959825e-05, 30.0], [-9.468889942065746e-29, -1.2050692888010417e-08, -2.088912333420012e-05, 30.0], [-2.814306960026828e-29, -5.787909884702458e-08, -3.4284087178093614e-06, 30.0], [-9.945695578126509e-30, -1.2914928220197908e-06, -1.513944994258054e-06, 30.0], [-2.2063805526968132e-29, -2.0963176083910184e-08, -0.00012524781050160527, 30.0], [-5.961782346692527e-29, -1.0135031702773745e-09, -9.618894546292722e-05, 30.0]]",[30],30.0,45,3,1,"[1, 2, 1]",post
"[94.36, 94.41, 94.46000000000001, 94.51, 94.56, 94.61, 94.66, 94.71000000000001, 94.76, 94.81, 94.86000000000001, 94.91000000000001, 94.96000000000001]","[array([73.63574911, 73.63574911, 73.63574911, 73.63574911, 73.63574911,
       73.63574911, 73.63574911, 73.63574911, 73.63574911, 73.63574911,
       73.63574911, 73.63574911, 73.63574911]), array([95.96056547, 95.96022786, 95.95989026, 95.95955265, 95.95921505,
       95.95206287, 95.94491069, 95.93775851, 95.93060633, 95.92872087,
       95.92683542, 95.92494996, 95.92306451]), array([99.95565611, 99.95565611, 99.95565611, 99.95565611, 99.95565611,
       99.95565611, 99.95565611, 99.95565611, 99.95565611, 99.95565611,
       99.95565611, 99.95565611, 99.95565611]), array([121.91482634, 123.41482634, 124.91482634, 126.41482634,
       127.91482634, 129.41482634, 130.91482634, 132.41482634,
       133.91482634, 135.41482634, 136.91482634, 138.41482634,
       139.91482634])]","[[-2.2009243039189386e-10, -0.006752121727913618, -3.1046001880419283e-10, 30.0], [-8.734772627416731e-11, -0.14304359257221222, -5.2512872522614273e-11, 30.0], [-2.049931752123868e-10, -0.037709083408117294, -5.895950949685869e-10, 30.0]]",[30],30.0,46,3,1,"[1, 2, 1]",post
"[142.16000000000003, 142.21000000000004, 142.26000000000002, 142.31, 142.36, 142.41000000000003, 142.46000000000004, 142.51000000000002, 142.56000000000003, 142.61, 142.66000000000003, 142.71000000000004, 142.76000000000002]","[array([50.26398221, 50.26398221, 50.26398221, 50.26398221, 50.26398221,
       50.26398221, 50.26398221, 50.26398221, 50.26398221, 50.26398221,
       50.26398221, 50.26398221, 50.26398221]), array([80.81931572, 80.8193132 , 80.81931069, 80.81930818, 80.81930566,
       80.81927286, 80.81924005, 80.81920724, 80.81917443, 80.81914279,
       80.81911115, 80.81907951, 80.81904786]), array([90.00657817, 90.00657817, 90.00657817, 90.00657817, 90.00657817,
       90.00657817, 90.00657817, 90.00657817, 90.00657817, 90.00657817,
       90.00657817, 90.00657817, 90.00657817]), array([146.02874862, 147.52874862, 149.02874862, 150.52874862,
       152.02874862, 153.52874862, 155.02874862, 156.52874862,
       158.02874862, 159.52874862, 161.02874862, 162.52874862,
       164.02874862])]","[[-9.036184750758555e-14, -5.0285671022720635e-05, -3.411737034811754e-24, 30.0], [-6.717213184336338e-14, -0.0006561372429132462, -8.600683025777822e-24, 30.0], [-2.7163753017755976e-13, -0.0006328635499812663, -1.5707149506666243e-24, 30.0]]",[30],30.0,47,3,1,"[1, 2, 1]",post
"[170.36, 170.41000000000003, 170.46000000000004, 170.51000000000002, 170.56000000000003, 170.61, 170.66000000000003, 170.71000000000004, 170.76000000000002]","[array([35.00944075, 35.00944075, 35.00944075, 35.00944075, 35.00944075,
       35.00944075, 35.00944075, 35.00944075, 35.00944075]), array([55.34425703, 55.34425688, 55.34425673, 55.34425658, 55.34425644,
       55.34425631, 55.34425619, 55.34425606, 55.34425594]), array([67.53486798, 67.53486798, 67.53486798, 67.53486798, 67.53486798,
       67.53486798, 67.53486798, 67.53486798, 67.53486798]), array([ 96.38862043,  97.88862043,  99.38862043, 100.88862043,
       102.38862043, 103.88862043, 105.38862043, 106.88862043,
       108.38862043])]","[[-1.3753804761762467e-09, -2.964113946291036e-06, -4.483009287143541e-13, 30.0], [-3.7877068148617354e-10, -2.4964160729723517e-06, -3.055707000366309e-13, 30.0]]",[30],30.0,48,3,1,"[1, 2, 1]",post
"[248.16000000000003, 248.21000000000004, 248.26000000000002, 248.31, 248.36, 248.41000000000003, 248.46000000000004, 248.51000000000002, 248.56000000000003]","[array([55.0162482 , 55.0162481 , 55.01624801, 55.01624792, 55.01624783,
       55.01624752, 55.01624722, 55.01624691, 55.0162466 ]), array([67.71887427, 67.71887427, 67.71887427, 67.71887427, 67.71887427,
       67.71887427, 67.71887427, 67.71887427, 67.71887427]), array([91.12772749, 91.12557639, 91.1234253 , 91.1212742 , 91.1191231 ,
       91.11403898, 91.10895487, 91.10387075, 91.09878663]), array([ 93.11004508,  94.61004508,  96.11004508,  97.61004508,
        99.11004508, 100.61004508, 102.11004508, 103.61004508,
       105.11004508])]","[[-1.8294655319550657e-06, -7.58925422505996e-11, -0.04302193224430084, 30.0], [-6.128841505415039e-06, -1.7136264629513676e-11, -0.10168236494064331, 30.0]]",[30],30.0,49,3,1,"[1, 2, 1]",post
"[320.56, 320.61, 320.65999999999997, 320.71, 320.76, 320.81, 320.86, 320.90999999999997, 320.96, 321.01, 321.05999999999995, 321.10999999999996, 321.15999999999997]","[array([23.81324594, 23.81324594, 23.81324594, 23.81324594, 23.81324594,
       23.81324594, 23.81324594, 23.81324594, 23.81324594, 23.81324594,
       23.81324594, 23.81324594, 23.81324594]), array([53.4141453 , 53.41413972, 53.41413414, 53.41412856, 53.41412298,
       53.41412009, 53.41411719, 53.4141143 , 53.4141114 , 53.41411068,
       53.41410995, 53.41410923, 53.4141085 ]), array([61.71239793, 61.71239793, 61.71239793, 61.71239793, 61.71239793,
       61.71239793, 61.71239793, 61.71239793, 61.71239793, 61.71239793,
       61.71239793, 61.71239793, 61.71239793]), array([ 89.49579965,  90.99579965,  92.49579965,  93.99579965,
        95.49579965,  96.99579965,  98.49579965,  99.99579965,
       101.49579965, 102.99579965, 104.49579965, 105.99579965,
       107.49579965])]","[[-1.979260532596408e-13, -0.00011159419227624312, -1.1044231935236626e-12, 30.0], [-7.450628655703007e-13, -5.786967813037336e-05, -1.0060056954142027e-11, 30.0], [-1.5901944474747132e-12, -1.4511442714137957e-05, -4.240387067085821e-13, 30.0]]",[30],30.0,50,3,1,"[1, 2, 1]",post
"[333.96, 334.01, 334.05999999999995, 334.10999999999996, 334.15999999999997, 334.21, 334.26, 334.30999999999995, 334.35999999999996, 334.40999999999997, 334.46, 334.51, 334.56]","[array([41.56604442, 41.56604425, 41.56604407, 41.5660439 , 41.56604373,
       41.56604261, 41.5660415 , 41.56604038, 41.56603927, 41.56603893,
       41.56603859, 41.56603826, 41.56603792]), array([53.53132548, 53.53132548, 53.53132548, 53.53132547, 53.53132547,
       53.53132546, 53.53132545, 53.53132544, 53.53132543, 53.53132543,
       53.53132542, 53.53132542, 53.53132541]), array([69.70304987, 69.70304985, 69.70304984, 69.70304983, 69.70304981,
       69.70304981, 69.70304981, 69.70304981, 69.70304981, 69.7030498 ,
       69.70304978, 69.70304977, 69.70304976]), array([ 84.32503747,  85.82503747,  87.32503747,  88.82503747,
        90.32503747,  91.82503747,  93.32503747,  94.82503747,
        96.32503747,  97.82503747,  99.32503747, 100.82503747,
       102.32503747])]","[[-3.476263373158872e-06, -6.502002491970416e-08, -2.816444464315282e-07, 30.0], [-2.2280912162386812e-05, -1.8509344101858005e-07, -2.918632979742597e-08, 30.0], [-6.764125373592833e-06, -1.2020745998597704e-07, -2.2432880086853402e-07, 30.0]]",[30],30.0,51,3,1,"[1, 2, 1]",post
"[393.36, 393.40999999999997, 393.46, 393.51, 393.55999999999995, 393.60999999999996, 393.65999999999997, 393.71, 393.76]","[array([26.70328304, 26.70328304, 26.70328304, 26.70328304, 26.70328304,
       26.70328304, 26.70328304, 26.70328304, 26.70328304]), array([52.02407127, 52.01557693, 52.00708259, 51.99858825, 51.99009391,
       51.97847353, 51.96685315, 51.95523276, 51.94361238]), array([52.41210043, 52.41210043, 52.41210043, 52.41210043, 52.41210043,
       52.41210043, 52.41210043, 52.41210043, 52.41210043]), array([104.22045182, 105.72045182, 107.22045182, 108.72045182,
       110.22045182, 111.72045182, 113.22045182, 114.72045182,
       116.22045182])]","[[-1.133639362937977e-11, -0.16988679766654968, -1.489356641065042e-22, 30.0], [-2.1743993324635502e-12, -0.23240762948989868, -6.891360428833615e-21, 30.0]]",[30],30.0,52,3,1,"[1, 2, 1]",post
"[521.76, 521.81, 521.86, 521.9100000000001, 521.96, 522.01, 522.06, 522.11, 522.16, 522.21, 522.26, 522.31, 522.36, 522.41, 522.46, 522.51, 522.56, 522.6099999999999, 522.66, 522.71, 522.76]","[array([41.21933724, 41.2144104 , 41.20948356, 41.20455673, 41.19962989,
       41.19743821, 41.19524653, 41.19305485, 41.19086316, 41.1831471 ,
       41.17543103, 41.16771497, 41.1599989 , 41.1529654 , 41.1459319 ,
       41.1388984 , 41.1318649 , 41.12820821, 41.12455152, 41.12089483,
       41.11723813]), array([42.24937386, 42.24937386, 42.24937386, 42.24937386, 42.24937386,
       42.24937386, 42.24937386, 42.24937386, 42.24937386, 42.24937386,
       42.24937386, 42.24937386, 42.24937386, 42.24937386, 42.24937386,
       42.24937386, 42.24937386, 42.24937386, 42.24937386, 42.24937386,
       42.24937386]), array([65.93501484, 65.93501475, 65.93501465, 65.93501456, 65.93501446,
       65.93501431, 65.93501416, 65.93501401, 65.93501385, 65.93501376,
       65.93501367, 65.93501358, 65.93501349, 65.93501348, 65.93501348,
       65.93501348, 65.93501348, 65.93501348, 65.93501347, 65.93501347,
       65.93501347]), array([ 78.53197889,  80.03197889,  81.53197889,  83.03197889,
        84.53197889,  86.03197889,  87.53197889,  89.03197889,
        90.53197889,  92.03197889,  93.53197889,  95.03197889,
        96.53197889,  98.03197889,  99.53197889, 101.03197889,
       102.53197889, 104.03197889, 105.53197889, 107.03197889,
       108.53197889])]","[[-0.09853672981262207, -5.288154289462277e-11, -1.9032107729799463e-06, 30.0], [-0.04383362829685211, -1.0678740530734032e-10, -3.040884394067689e-06, 30.0], [-0.15432129800319672, -3.0375348070155184e-11, -1.8362185301157297e-06, 30.0], [-0.1406700164079666, -6.859605244935452e-11, -5.1500158804174134e-08, 30.0], [-0.07313383370637894, -2.1437379649213995e-10, -1.5610639891860956e-08, 30.0]]",[30],30.0,53,3,1,"[1, 2, 1]",post
"[95.36, 95.41, 95.46000000000001, 95.51, 95.56, 95.61, 95.66, 95.71000000000001, 95.76]","[array([60.67831965, 60.67831965, 60.67831965, 60.67831965, 60.67831965,
       60.67831965, 60.67831965, 60.67831965, 60.67831965]), array([100.60372034, 100.60152054, 100.59932074, 100.59712094,
       100.59492113, 100.58790453, 100.58088793, 100.57387133,
       100.56685473]), array([102.52611741, 102.52611741, 102.52611741, 102.52611741,
       102.52611741, 102.52611741, 102.52611741, 102.52611741,
       102.52611741]), array([126.45412778, 126.45033172, 126.44653566, 126.4427396 ,
       126.43894353, 126.43801298, 126.43708243, 126.43615188,
       126.43522133]), array([127.77021184, 129.27021184, 130.77021184, 132.27021184,
       133.77021184, 135.27021184, 136.77021184, 138.27021184,
       139.77021184])]","[[-1.0422311936406863e-17, -0.04399605095386505, -4.006319581639772e-11, -0.07592121511697769, 30.0], [-2.3948632356308764e-18, -0.14033199846744537, -2.555409495119676e-10, -0.018611012026667595, 30.0]]",[30],30.0,54,3,1,"[1, 2, 1]",post
