t_list,x_list,v0_scn,L_scn,n_scn,N. file,LWR_flag
"[230.84, 230.89000000000001, 230.94, 230.99, 231.04000000000002, 231.09000000000003, 231.14000000000001, 231.19, 231.24, 231.29000000000002, 231.34000000000003, 231.39000000000001, 231.44000000000003, 231.49, 231.54000000000002, 231.59000000000003, 231.64000000000001, 231.69, 231.74, 231.79000000000002, 231.84, 231.89000000000001, 231.94, 231.99, 232.04000000000002, 232.09000000000003, 232.14000000000001, 232.19, 232.24]","[array([34.42018851, 32.27695817, 31.96010475, 31.97289858, 32.15643517,
       32.44910201, 32.81928994, 33.24822042, 33.72365848, 34.23710672,
       34.78237774, 35.35480315, 35.95075551, 36.56735208, 37.20225277,
       37.85353205, 38.519581  , 39.19903925, 39.89074153, 40.59368435,
       41.30699553, 42.02991106, 42.76175459, 43.5019276 , 44.24989592,
       45.00518195, 45.76735282, 46.53601833, 47.31082389]), array([34.61055706, 35.6090628 , 36.60825368, 37.60812094, 38.60865602,
       39.60985054, 40.61169627, 41.61418518, 42.61730938, 43.62106118,
       44.62543297, 45.63041737, 46.63600709, 47.64219505, 48.6489742 ,
       49.65633773, 50.66427891, 51.67279117, 52.681868  , 53.69150307,
       54.70169017, 55.71242319, 56.72369609, 57.735503  , 58.74783813,
       59.76069584, 60.77407048, 61.78795659, 62.80234881]), array([ 71.4532168 ,  72.61128628,  73.76935575,  74.92742523,
        76.0854947 ,  77.24356418,  78.40163365,  79.55970313,
        80.71777261,  81.87584208,  83.03391156,  84.19198103,
        85.35005051,  86.50811998,  87.66618946,  88.82425893,
        89.98232841,  91.14039788,  92.29846736,  93.45653683,
        94.61460631,  95.77267578,  96.93074526,  98.08881473,
        99.24688421, 100.40495368, 101.56302316, 102.72109263,
       103.87916211])]",23.161389502867138,5.087330846124139,11,4,Lin
"[233.84, 233.89000000000001, 233.94, 233.99, 234.04000000000002, 234.09000000000003, 234.14000000000001, 234.19, 234.24, 234.29000000000002, 234.34000000000003, 234.39000000000001, 234.44000000000003, 234.49, 234.54000000000002, 234.59000000000003, 234.64000000000001, 234.69, 234.74, 234.79000000000002, 234.84, 234.89000000000001, 234.94, 234.99, 235.04000000000002, 235.09000000000003, 235.14000000000001, 235.19, 235.24]","[array([59.79929721, 60.76042055, 61.72314491, 62.68742308, 63.65320998,
       64.62046363, 65.58914404, 66.55921404, 67.53063504, 68.50337202,
       69.47739298, 70.45266648, 71.42915943, 72.40684275, 73.38568946,
       74.36567371, 75.34676654, 76.3289434 , 77.31218126, 78.29645862,
       79.28175031, 80.2680349 , 81.25529271, 82.2435056 , 83.23265185,
       84.22271222, 85.21366986, 86.20550924, 87.19821182]), array([ 71.90727144,  72.9727924 ,  74.03857718,  75.10462331,
        76.17092834,  77.23748994,  78.30430574,  79.37137353,
        80.43869093,  81.50625572,  82.57406577,  83.64211895,
        84.71041297,  85.77894578,  86.84771535,  87.91671973,
        88.98595671,  90.05542434,  91.12512071,  92.19504404,
        93.26519219,  94.3355633 ,  95.40615557,  96.47696736,
        97.54799665,  98.61924162,  99.69070059, 100.76237201,
       101.83425402]), array([ 98.99614843, 100.14646581, 101.29678319, 102.44710057,
       103.59741794, 104.74773532, 105.8980527 , 107.04837008,
       108.19868746, 109.34900484, 110.49932222, 111.6496396 ,
       112.79995698, 113.95027436, 115.10059174, 116.25090912,
       117.4012265 , 118.55154388, 119.70186126, 120.85217864,
       122.00249602, 123.1528134 , 124.30313078, 125.45344815,
       126.60376553, 127.75408291, 128.90440029, 130.05471767,
       131.20503505])]",23.00634758955968,2.0,12,4,Lin
"[302.44, 302.49, 302.54, 302.59000000000003, 302.64000000000004, 302.69000000000005, 302.74, 302.79, 302.84000000000003]","[array([34.96256474, 35.98307335, 37.00281821, 38.02184064, 39.04017987,
       40.05787435, 41.07496041, 42.09147486, 43.10745224]), array([68.27521904, 69.19281002, 70.11565361, 71.04352074, 71.97620287,
       72.91350338, 73.85524357, 74.80124813, 75.75135837]), array([ 91.75183404,  93.02577897,  94.29972389,  95.57366882,
        96.84761374,  98.12155866,  99.39550359, 100.66944851,
       101.94339344])]",25.47889848205113,6.616818451940189,13,4,Lin
"[364.64, 364.69, 364.74, 364.79, 364.84000000000003, 364.89000000000004, 364.94000000000005, 364.99, 365.04, 365.09000000000003, 365.14, 365.19, 365.24, 365.29, 365.34000000000003, 365.39000000000004, 365.44000000000005]","[array([59.4142283 , 60.36542712, 61.31318145, 62.25856688, 63.20252116,
       64.1458594 , 65.08928863, 66.03341906, 66.97877464, 67.92580405,
       68.8748892 , 69.82635338, 70.78046775, 71.73745793, 72.69751014,
       73.66077694, 74.62738056]), array([73.36445456, 74.20180607, 75.06933381, 75.9629371 , 76.87936623,
       77.81599675, 78.77066675, 79.74157716, 80.72721113, 81.72627402,
       82.7376469 , 83.76036038, 84.79356603, 85.83651812, 86.88855202,
       87.94907623, 89.01756092]), array([ 84.34272443,  85.78624906,  87.22977368,  88.67329831,
        90.11682293,  91.56034756,  93.00387218,  94.44739681,
        95.89092143,  97.33444606,  98.77797068, 100.22149531,
       101.66501993, 103.10854456, 104.55206918, 105.99559381,
       107.43911844])]",28.870492504045377,4.7373533874505185,14,4,Lin
"[422.64, 422.69, 422.74, 422.79, 422.84000000000003, 422.89000000000004, 422.94000000000005, 422.99, 423.04, 423.09000000000003, 423.14, 423.19, 423.24, 423.29, 423.34000000000003, 423.39000000000004, 423.44000000000005, 423.49, 423.54, 423.59000000000003, 423.64]","[array([37.35826471, 38.57781033, 39.79633075, 41.0138735 , 42.23048425,
       43.44620697, 44.66108379, 45.8751559 , 47.08846264, 48.30104228,
       49.51293117, 50.72416561, 51.93477989, 53.1448077 , 54.35428064,
       55.56323098, 56.77168883, 57.97968397, 59.187244  , 60.39439775,
       61.60117166]), array([65.02266113, 66.09411302, 67.17284964, 68.2584257 , 69.35043998,
       70.44852964, 71.55236608, 72.66164512, 73.77609154, 74.89545126,
       76.01949436, 77.1480014 , 78.28077427, 79.41762671, 80.55839112,
       81.70290249, 82.85101291, 84.002581  , 85.1574804 , 86.3155831 ,
       87.4767755 ]), array([ 80.55056308,  81.96565672,  83.38075036,  84.795844  ,
        86.21093764,  87.62603128,  89.04112492,  90.45621856,
        91.87131221,  93.28640585,  94.70149949,  96.11659313,
        97.53168677,  98.94678041, 100.36187405, 101.77696769,
       103.19206134, 104.60715498, 106.02224862, 107.43734226,
       108.8524359 ])]",28.30187282463499,3.812528373332353,15,4,Lin
"[440.44000000000005, 440.49, 440.54, 440.59000000000003, 440.64, 440.69, 440.74, 440.79, 440.84000000000003]","[array([66.45521104, 67.35123014, 68.25500369, 69.16591879, 70.08344038,
       71.00709996, 71.93648195, 72.87121552, 73.81097031]), array([73.87576685, 74.95884671, 76.04298843, 77.12816791, 78.2143619 ,
       79.30154807, 80.38970475, 81.4788111 , 82.56884708]), array([ 91.51282554,  92.73382439,  93.95482325,  95.17582211,
        96.39682096,  97.61781982,  98.83881868, 100.05981753,
       101.28081639])]",24.4199771387109,2.0,16,4,Lin
"[459.64, 459.69, 459.74, 459.79, 459.84000000000003, 459.89000000000004, 459.94000000000005, 459.99, 460.04, 460.09000000000003, 460.14, 460.19, 460.24, 460.29, 460.34000000000003, 460.39000000000004, 460.44000000000005, 460.49, 460.54, 460.59000000000003, 460.64]","[array([60.95033437, 61.18846033, 61.61036761, 62.13188376, 62.71846677,
       63.35192126, 64.02126362, 64.71926476, 65.44086264, 66.18235265,
       66.94091905, 67.71437007, 68.50095633, 69.29925534, 70.10808759,
       70.92646698, 71.75355753, 72.5886439 , 73.43110383, 74.28039634,
       75.13604581]), array([63.1024926 , 64.05245633, 65.00666107, 65.9648673 , 66.92685723,
       67.89243223, 68.86141016, 69.83362411, 70.80892028, 71.7871569 ,
       72.76820209, 73.75193417, 74.73823983, 75.72701371, 76.71815679,
       77.71157711, 78.70718834, 79.7049097 , 80.70466464, 81.70638162,
       82.7099931 ]), array([73.75648808, 74.92327886, 76.09006965, 77.25686043, 78.42365121,
       79.590442  , 80.75723278, 81.92402357, 83.09081435, 84.25760514,
       85.42439592, 86.59118671, 87.75797749, 88.92476828, 90.09155906,
       91.25834985, 92.42514063, 93.59193141, 94.7587222 , 95.92551298,
       97.09230377])]",23.33581569231375,2.0,17,4,Lin
"[493.84000000000003, 493.89000000000004, 493.94000000000005, 493.99, 494.04, 494.09000000000003, 494.14, 494.19, 494.24, 494.29, 494.34000000000003, 494.39000000000004, 494.44000000000005, 494.49000000000007, 494.5400000000001, 494.59000000000003, 494.64000000000004, 494.69000000000005, 494.74, 494.79, 494.84000000000003, 494.89000000000004, 494.94000000000005, 494.99, 495.04, 495.09000000000003, 495.14, 495.19, 495.24, 495.29, 495.34000000000003, 495.39000000000004, 495.44000000000005, 495.49000000000007, 495.5400000000001, 495.59000000000003, 495.64000000000004, 495.69000000000005, 495.74, 495.79, 495.84000000000003]","[array([45.14795391, 44.27640265, 44.13664519, 44.27689717, 44.57889549,
       44.99027661, 45.48234764, 46.03734394, 46.64334521, 47.29188137,
       47.97666723, 48.69288421, 49.43673438, 50.20515931, 50.99564605,
       51.80610387, 52.63476736, 53.4801287 , 54.34088315, 55.21589719,
       56.10417648, 57.00484342, 57.91711344, 58.84028716, 59.77373569,
       60.7168925 , 61.66924033, 62.63030937, 63.59966994, 64.57692906,
       65.56172436, 66.5537197 , 67.55260606, 68.55809586, 69.56992391,
       70.58783807, 71.61160708, 72.64101241, 73.67585312, 74.7159333 ,
       75.76107436]), array([47.39460799, 48.30383448, 49.23878325, 50.19636112, 51.17404922,
       52.16976413, 53.18175866, 54.20855125, 55.24887215, 56.30162374,
       57.36584845, 58.44070643, 59.52545534, 60.61943583, 61.72205739,
       62.83279106, 63.95115956, 65.076731  , 66.20911143, 67.3479426 ,
       68.49289651, 69.64367253, 70.79999241, 71.96160041, 73.12825973,
       74.29975128, 75.4758702 , 76.6564263 , 77.84124202, 79.03015173,
       80.22299998, 81.4196403 , 82.61993589, 83.82375763, 85.03098476,
       86.24150115, 87.45519897, 88.67197522, 89.89173411, 91.11438149,
       92.33983062]), array([ 59.79444164,  61.29444164,  62.79444164,  64.29444164,
        65.79444164,  67.29444164,  68.79444164,  70.29444164,
        71.79444164,  73.29444164,  74.79444164,  76.29444164,
        77.79444164,  79.29444164,  80.79444164,  82.29444164,
        83.79444164,  85.29444164,  86.79444164,  88.29444164,
        89.79444164,  91.29444164,  92.79444164,  94.29444164,
        95.79444164,  97.29444164,  98.79444164, 100.29444164,
       101.79444164, 103.29444164, 104.79444164, 106.29444164,
       107.79444164, 109.29444164, 110.79444164, 112.29444164,
       113.79444164, 115.29444164, 116.79444164, 118.29444164,
       119.79444164])]",30.0,5.0,18,4,Lin
"[520.04, 520.0899999999999, 520.14, 520.19, 520.24, 520.29, 520.34, 520.3900000000001, 520.44, 520.49, 520.54, 520.59, 520.64, 520.69, 520.74, 520.79, 520.84, 520.89, 520.94, 520.99, 521.04, 521.0899999999999, 521.14, 521.19, 521.24, 521.29, 521.34, 521.3900000000001, 521.44, 521.49, 521.54, 521.59, 521.64]","[array([ 2.63792467,  3.76668104,  4.89880079,  6.03417969,  7.17271897,
        8.31432509,  9.4589089 , 10.60638585, 11.75667547, 12.90970111,
       14.06539   , 15.22367184, 16.38448026, 17.54775134, 18.71342504,
       19.88144183, 21.05174627, 22.22428436, 23.399006  , 24.57586002,
       25.75479967, 26.93577876, 28.118755  , 29.30368403, 30.49052588,
       31.67924076, 32.86979235, 34.06214238, 35.25625588, 36.45209849,
       37.64963841, 38.84884292, 40.0496807 ]), array([22.7472332 , 24.06195741, 25.37752384, 26.6939211 , 28.01113809,
       29.32916391, 30.64798792, 31.9675997 , 33.28798907, 34.60914605,
       35.93106093, 37.25372409, 38.57712619, 39.90125806, 41.22611085,
       42.55167559, 43.87794375, 45.20490682, 46.53255675, 47.86088515,
       49.1898842 , 50.51954601, 51.8498632 , 53.18082795, 54.51243302,
       55.84467111, 57.17753542, 58.51101869, 59.84511416, 61.17981509,
       62.51511511, 63.85100761, 65.18748615]), array([ 63.13478781,  64.63478781,  66.13478781,  67.63478781,
        69.13478781,  70.63478781,  72.13478781,  73.63478781,
        75.13478781,  76.63478781,  78.13478781,  79.63478781,
        81.13478781,  82.63478781,  84.13478781,  85.63478781,
        87.13478781,  88.63478781,  90.13478781,  91.63478781,
        93.13478781,  94.63478781,  96.13478781,  97.63478781,
        99.13478781, 100.63478781, 102.13478781, 103.63478781,
       105.13478781, 106.63478781, 108.13478781, 109.63478781,
       111.13478781])]",30.0,5.0,19,4,Lin
"[550.44, 550.49, 550.54, 550.59, 550.64, 550.69, 550.74, 550.79, 550.84, 550.8900000000001, 550.94, 550.99, 551.0400000000001, 551.09, 551.1400000000001, 551.19, 551.24]","[array([66.18503118, 67.11246917, 68.02679752, 68.93161211, 69.82988669,
       70.72409413, 71.61628938, 72.50817192, 73.40113924, 74.29633166,
       75.19467158, 76.09689775, 77.00359316, 77.91521277, 78.8321034 ,
       79.75452392, 80.68265875]), array([79.46840226, 80.04849594, 80.7177756 , 81.45444293, 82.24435361,
       83.07771302, 83.94740125, 84.84805852, 85.77552471, 86.72649623,
       87.69829234, 88.68870938, 89.69590845, 90.71833476, 91.75465542,
       92.80372418, 93.86454427]), array([ 87.16144318,  88.66144318,  90.16144318,  91.66144318,
        93.16144318,  94.66144318,  96.16144318,  97.66144318,
        99.16144318, 100.66144318, 102.16144318, 103.66144318,
       105.16144318, 106.66144318, 108.16144318, 109.66144318,
       111.16144318])]",30.0,5.0,20,4,Lin
"[554.64, 554.69, 554.74, 554.79, 554.84, 554.8900000000001, 554.94, 554.99, 555.0400000000001]","[array([84.62380247, 85.17873031, 85.84822064, 86.59175123, 87.38833247,
       88.2254248 , 89.09481909, 89.99080073, 90.90919497]), array([87.64751371, 88.7781467 , 89.91543294, 91.0589009 , 92.20813221,
       93.36275388, 94.52243084, 95.68686199, 96.85577479]), array([ 97.93922442,  99.3382283 , 100.73723219, 102.13623607,
       103.53523996, 104.93424385, 106.33324773, 107.73225162,
       109.1312555 ])]",27.980077704976598,2.0,21,4,Lin
"[556.24, 556.29, 556.34, 556.3900000000001, 556.44, 556.49, 556.54, 556.59, 556.64]","[array([69.10699971, 69.26485811, 69.69888107, 70.26125264, 70.90212839,
       71.59742133, 72.33330318, 73.10097007, 73.89440268]), array([70.92546549, 72.03786181, 73.15067652, 74.26390442, 75.37754047,
       76.49157971, 77.60601725, 78.72084834, 79.83606831]), array([ 94.96635709,  96.17946265,  97.39256822,  98.60567379,
        99.81877935, 101.03188492, 102.24499049, 103.45809605,
       104.67120162])]",24.262111330721144,2.0,22,4,Lin
"[575.0400000000001, 575.09, 575.1400000000001, 575.19, 575.24, 575.29, 575.34, 575.3900000000001, 575.44, 575.49, 575.54, 575.59, 575.64, 575.69, 575.74, 575.79, 575.84]","[array([32.10337208, 33.10513913, 34.11241878, 35.12485171, 36.14211582,
       37.16392205, 38.19000843, 39.22013669, 40.25409031, 41.2916717 ,
       42.33270073, 43.37700896, 44.4244432 , 45.47486097, 46.52813288,
       47.58413417, 48.64275202]), array([41.76135448, 42.97911004, 44.19689496, 45.4147092 , 46.63255268,
       47.85042535, 49.06832713, 50.28625799, 51.50421784, 52.72220664,
       53.94022433, 55.15827083, 56.3763461 , 57.59445007, 58.81258269,
       60.03074389, 61.24893362]), array([101.7326458 , 102.99239852, 104.25215123, 105.51190394,
       106.77165665, 108.03140936, 109.29116207, 110.55091479,
       111.8106675 , 113.07042021, 114.33017292, 115.58992563,
       116.84967835, 118.10943106, 119.36918377, 120.62893648,
       121.88868919])]",25.19505423716467,2.0,23,4,Lin
"[313.84000000000003, 313.89000000000004, 313.94000000000005, 313.99, 314.04, 314.09000000000003, 314.14, 314.19, 314.24, 314.29, 314.34000000000003, 314.39, 314.44]","[array([59.19467216, 60.04158735, 60.9208918 , 61.82654199, 62.75416253,
       63.70046715, 64.66291028, 65.63947713, 66.6285394 , 67.62875852,
       68.63901571, 69.65836804, 70.68601147]), array([64.35232602, 65.58160628, 66.81101117, 68.04054187, 69.27019951,
       70.49998519, 71.72989996, 72.95994486, 74.19012087, 75.42042895,
       76.65087001, 77.88144495, 79.11215462]), array([ 86.27803274,  87.52937774,  88.78110429,  90.03320813,
        91.28568505,  92.53853095,  93.79174174,  95.04531347,
        96.29924224,  97.55352421,  98.8081556 , 100.06313273,
       101.31845195]), array([112.94447649, 114.29707497, 115.64967346, 117.00227195,
       118.35487043, 119.70746892, 121.0600674 , 122.41266589,
       123.76526437, 125.11786286, 126.47046134, 127.82305983,
       129.17565831])]",27.05196970668436,2.0,24,4,Lin
"[460.84000000000003, 460.89000000000004, 460.94000000000005, 460.99, 461.04, 461.09000000000003, 461.14, 461.19, 461.24]","[array([53.99990145, 55.12032847, 56.23814898, 57.35346   , 58.46634398,
       59.57687268, 60.68511047, 61.79111565, 62.89494221]), array([74.17749618, 74.87198063, 75.59747741, 76.34862385, 77.1214877 ,
       77.91308238, 78.72107061, 79.54358423, 80.37910078]), array([78.55798272, 79.53428218, 80.51806508, 81.50873965, 82.50578798,
       83.50875422, 84.51723358, 85.53086608, 86.54932927]), array([87.68518968, 88.93038053, 90.17557137, 91.42076222, 92.66595306,
       93.91114391, 95.15633476, 96.4015256 , 97.64671645])]",24.90381691530073,2.0,25,4,Lin
"[462.64, 462.69, 462.74, 462.79, 462.84000000000003, 462.89000000000004, 462.94000000000005, 462.99, 463.04]","[array([64.08057937, 64.34444256, 64.91973535, 65.63681434, 66.43976483,
       67.30181677, 68.20768684, 69.14768132, 70.11519209]), array([66.00272325, 67.31496002, 68.62382633, 69.92983001, 71.23330461,
       72.53449478, 73.83359256, 75.13075547, 76.42611712]), array([89.93153917, 90.52163711, 91.26701533, 92.10444975, 93.0046486 ,
       93.95118498, 94.93374755, 95.94536443, 96.98105739]), array([ 92.90801488,  94.34204749,  95.7760801 ,  97.21011271,
        98.64414532, 100.07817794, 101.51221055, 102.94624316,
       104.38027577])]",28.68065222099714,2.0,26,4,Lin
"[495.24, 495.29, 495.34000000000003, 495.39000000000004, 495.44000000000005, 495.49000000000007, 495.5400000000001, 495.59000000000003, 495.64000000000004, 495.69000000000005, 495.74, 495.79, 495.84000000000003]","[array([70.33755525, 71.11592047, 71.8915668 , 72.66645021, 73.44215924,
       74.21995928, 75.00083917, 75.78555655, 76.57467584, 77.36860711,
       78.16763594, 78.97195002, 79.78165849]), array([75.70196217, 76.43640664, 77.19305093, 77.96893955, 78.76174531,
       79.5695954 , 80.3909487 , 81.2245239 , 82.0692395 , 82.92417213,
       83.78852031, 84.66158871, 85.5427663 ]), array([80.46726127, 81.43075377, 82.4027546 , 83.38253521, 84.36946501,
       85.36299485, 86.36264062, 87.36797606, 88.37862216, 89.39424074,
       90.41452635, 91.43920481, 92.46802748]), array([ 89.18566813,  90.43010703,  91.67454592,  92.91898482,
        94.16342371,  95.40786261,  96.6523015 ,  97.8967404 ,
        99.14117929, 100.38561819, 101.63005708, 102.87449598,
       104.11893487])]",24.8887778919003,2.0,27,4,Lin
"[541.84, 541.8900000000001, 541.94, 541.99, 542.0400000000001, 542.09, 542.1400000000001, 542.19, 542.24, 542.29, 542.34, 542.3900000000001, 542.44, 542.49, 542.54, 542.59, 542.64, 542.69, 542.74, 542.79, 542.84]","[array([35.24544322, 35.97610744, 36.72844132, 37.4990724 , 38.28541777,
       39.08544859, 39.89753485, 40.72034619, 41.55277965, 42.39390825,
       43.24294256, 44.0992058 , 44.96211234, 45.83115187, 46.70587385,
       47.58588081, 48.470819  , 49.36037301, 50.25425918, 51.15222005,
       52.0540236 ]), array([40.59359304, 41.63698418, 42.68037023, 43.72375359, 44.76713664,
       45.81052168, 46.85391099, 47.8973068 , 48.9407113 , 49.98412662,
       51.02755489, 52.07099816, 53.11445846, 54.15793777, 55.20143804,
       56.24496119, 57.28850908, 58.33208355, 59.3756864 , 60.4193194 ,
       61.46298427]), array([62.62154063, 63.66359877, 64.70616526, 65.74923283, 66.79279437,
       67.83684297, 68.88137182, 69.9263743 , 70.97184396, 72.01777447,
       73.06415963, 74.11099341, 75.15826988, 76.2059833 , 77.25412795,
       78.30269831, 79.35168897, 80.40109464, 81.4509101 , 82.50113025,
       83.55175012]), array([ 84.31777562,  85.46536396,  86.61295231,  87.76054065,
        88.908129  ,  90.05571734,  91.20330569,  92.35089403,
        93.49848237,  94.64607072,  95.79365906,  96.94124741,
        98.08883575,  99.2364241 , 100.38401244, 101.53160079,
       102.67918913, 103.82677748, 104.97436582, 106.12195417,
       107.26954251])]",22.951766894495496,2.0,28,4,Lin
"[559.0400000000001, 559.09, 559.1400000000001, 559.19, 559.24, 559.29, 559.34, 559.3900000000001, 559.44]","[array([57.47914404, 58.36239337, 59.25037491, 60.14276954, 61.03929113,
       61.93968242, 62.84371138, 63.75116487, 64.66185073]), array([66.00873927, 67.04991268, 68.09031022, 69.12996309, 70.16890077,
       71.20715123, 72.24474101, 73.28169567, 74.31803946]), array([87.12510695, 88.01388556, 88.91012878, 89.81323176, 90.72266726,
       91.63797348, 92.55874308, 93.4846094 , 94.41524823]), array([ 95.78484724,  96.93539134,  98.08593544,  99.23647953,
       100.38702363, 101.53756773, 102.68811182, 103.83865592,
       104.98920001])]",23.010881926637598,2.0,29,4,Lin
"[7.04, 7.09, 7.140000000000001, 7.19, 7.24, 7.29, 7.34, 7.390000000000001, 7.44]","[array([57.78387468, 59.39219364, 60.893257  , 62.30408874, 63.63870909,
       64.90923795, 66.12637675, 67.29964144, 68.43749867]), array([91.1147779 , 90.42732251, 90.13094922, 90.10510036, 90.28279945,
       90.62155134, 91.09209075, 91.67311011, 92.34844199]), array([ 97.8888896 ,  99.53307476, 101.17725993, 102.82144509,
       104.46563026, 106.10981543, 107.75400059, 109.39818576,
       111.04237092])]",32.883703313508775,12.079216602598764,0,4,Log
"[19.84, 19.89, 19.939999999999998, 19.99, 20.04, 20.09, 20.14, 20.19, 20.240000000000002]","[array([68.81526651, 70.85429999, 72.83701355, 74.76613525, 76.64443187,
       78.47469532, 80.25973745, 82.00235997, 83.70534561]), array([ 91.32209058,  92.39299285,  93.49183237,  94.61491047,
        95.75912182,  96.92183483,  98.10079865,  99.294082  ,
       100.50001785]), array([101.72267745, 103.034377  , 104.34607655, 105.6577761 ,
       106.96947566, 108.28117521, 109.59287476, 110.90457431,
       112.21627386])]",26.23399104398169,4.6513879360551735,1,4,Log
"[23.64, 23.69, 23.740000000000002, 23.79, 23.84, 23.89, 23.94, 23.990000000000002, 24.040000000000003, 24.090000000000003, 24.14, 24.19, 24.240000000000002, 24.290000000000003, 24.340000000000003, 24.39, 24.44, 24.490000000000002, 24.54, 24.59, 24.64]","[array([58.88355477, 60.57815452, 62.13476221, 63.58165767, 64.93715731,
       66.21575073, 67.42976707, 68.59001498, 69.70607501, 70.78644732,
       71.83864617, 72.86926674, 73.88405492, 74.88797353, 75.88527387,
       76.87956241, 77.8738746 , 78.8707397 , 79.87224676, 80.8801018 ,
       81.89567742]), array([ 90.42603069,  88.78109485,  88.0637542 ,  87.77728947,
        87.76700421,  87.95599208,  88.298349  ,  88.76369236,
        89.33050688,  89.98281369,  90.70831064,  91.49726994,
        92.34182249,  93.23548841,  94.1728475 ,  95.14931861,
        96.1609792 ,  97.20444639,  98.27676448,  99.37535074,
       100.49792667]), array([ 91.82015989,  93.26079194,  94.70142399,  96.14205604,
        97.58268809,  99.02332014, 100.46395218, 101.90458423,
       103.34521628, 104.78584833, 106.22648038, 107.66711243,
       109.10774448, 110.54837653, 111.98900858, 113.42964063,
       114.87027268, 116.31090473, 117.75153678, 119.19216883,
       120.63280088])]",28.812640998503213,9.164928711954413,2,4,Log
"[80.24000000000001, 80.29, 80.34, 80.39000000000001, 80.44000000000001, 80.49000000000001, 80.54000000000002, 80.59000000000002, 80.64000000000001, 80.69000000000001, 80.74000000000001, 80.79, 80.84, 80.89, 80.94, 80.99000000000001, 81.04, 81.09, 81.14000000000001, 81.19000000000001, 81.24000000000001, 81.29, 81.34, 81.39000000000001, 81.44000000000001]","[array([42.22737177, 41.58562067, 41.72093968, 42.17615225, 42.83096896,
       43.62732308, 44.53081337, 45.51862426, 46.57447735, 47.68614467,
       48.84407506, 50.04058939, 51.26935838, 52.52506433, 53.80316315,
       55.0997253 , 56.41131105, 57.73488208, 59.06773008, 60.40743119,
       61.75180335, 63.09887459, 64.44685523, 65.79412365, 67.1392069 ]), array([42.71939211, 44.72849041, 46.704555  , 48.64745702, 50.55710128,
       52.43342917, 54.27642256, 56.0861056 , 57.8625486 , 59.60587018,
       61.31624212, 62.99388864, 64.63909074, 66.25218665, 67.83357625,
       69.38371717, 70.90312822, 72.3923871 , 73.85213301, 75.28305898,
       76.68591343, 78.06149429, 79.41064973, 80.7342662 , 82.03326828]), array([73.71376021, 74.64442293, 75.57508565, 76.50574836, 77.43641108,
       78.36707379, 79.29773651, 80.22839923, 81.15906194, 82.08972466,
       83.02038738, 83.95105009, 84.88171281, 85.81237552, 86.74303824,
       87.67370096, 88.60436367, 89.53502639, 90.4656891 , 91.39635182,
       92.32701454, 93.25767725, 94.18833997, 95.11900269, 96.0496654 ])]",18.61325432418883,3.5160220900070476,3,4,Log
"[89.04, 89.09, 89.14000000000001, 89.19000000000001, 89.24000000000001, 89.29, 89.34, 89.39000000000001, 89.44000000000001, 89.49000000000001, 89.54000000000002, 89.59000000000002, 89.64000000000001, 89.69000000000001, 89.74000000000001, 89.79, 89.84]","[array([45.04775554, 46.05348213, 47.04711504, 48.03194149, 49.01089647,
       49.98658838, 50.96132731, 51.93714637, 52.91582721, 53.89892443,
       54.88778762, 55.88358056, 56.88730064, 57.89979624, 58.92178383,
       59.95386276, 60.99652716]), array([77.62387792, 78.36441384, 79.16071138, 80.0079392 , 80.90188971,
       81.83887196, 82.81561651, 83.82922209, 84.87709331, 85.9568983 ,
       87.06652529, 88.20406506, 89.3677784 , 90.55607919, 91.76750805,
       93.00072848, 94.25450792]), array([104.88461628, 106.5805984 , 108.27658053, 109.97256266,
       111.66854479, 113.36452692, 115.06050905, 116.75649118,
       118.45247331, 120.14845544, 121.84443757, 123.5404197 ,
       125.23640183, 126.93238396, 128.62836609, 130.32434822,
       132.02033035])]",33.91964258824121,17.926972740445326,4,4,Log
