t_list,x_list,v_list,v0_scn,v0_scn_mean,n_scn,N. file,iter,DOE,processed
"[86.16000000000001, 86.21000000000001, 86.26, 86.31, 86.36, 86.41, 86.46000000000001, 86.51, 86.56, 86.61, 86.66, 86.71000000000001, 86.76]","[array([ 86.36255019,  89.0413914 ,  91.72023261,  94.39907382,
        97.07791503,  98.18174517,  99.28557532, 100.38940547,
       101.49323562, 102.6924248 , 103.89161399, 105.09080317,
       106.28999236]), array([118.2377992 , 123.98379987, 129.72980054, 135.47580121,
       141.22180188, 143.60040048, 145.97899907, 148.35759767,
       150.73619626, 153.22685254, 155.71750882, 158.2081651 ,
       160.69882138]), array([187.31693584, 188.81693584, 190.31693584, 191.81693584,
       193.31693584, 194.81693584, 196.31693584, 197.81693584,
       199.31693584, 200.81693584, 202.31693584, 203.81693584,
       205.31693584])]","[[53.57682418823242, 114.92001342773438, 30.0], [22.076602935791016, 47.57197189331055, 30.0], [23.983783721923828, 49.81312561035156, 30.0]]",[30],30.0,9,3,1,"[1, 2, 1]",post
"[130.96, 131.01000000000002, 131.06, 131.11, 131.16000000000003, 131.21000000000004, 131.26000000000002, 131.31, 131.36, 131.41000000000003, 131.46000000000004, 131.51000000000002, 131.56000000000003, 131.61, 131.66000000000003, 131.71000000000004, 131.76000000000002, 131.81, 131.86, 131.91000000000003, 131.96]","[array([ 89.15483896,  89.71925642,  90.28367388,  90.84809134,
        91.41250879,  92.20846564,  93.00442249,  93.80037934,
        94.59633619,  95.37309324,  96.14985029,  96.92660734,
        97.70336439,  98.72602617,  99.74868795, 100.77134974,
       101.79401152, 103.23791916, 104.6818268 , 106.12573444,
       107.56964209]), array([106.94509332, 107.41310289, 107.88111246, 108.34912202,
       108.81713159, 109.20670881, 109.59628604, 109.98586326,
       110.37544048, 110.85767448, 111.33990848, 111.82214248,
       112.30437648, 112.92182834, 113.5392802 , 114.15673206,
       114.77418392, 115.25786693, 115.74154995, 116.22523296,
       116.70891597]), array([121.49239107, 122.99239107, 124.49239107, 125.99239107,
       127.49239107, 128.99239107, 130.49239107, 131.99239107,
       133.49239107, 134.99239107, 136.49239107, 137.99239107,
       139.49239107, 140.99239107, 142.49239107, 143.99239107,
       145.49239107, 146.99239107, 148.49239107, 149.99239107,
       151.49239107])]","[[11.288349151611328, 9.360191345214844, 30.0], [15.919137001037598, 7.791544437408447, 30.0], [15.535140991210938, 9.64468002319336, 30.0], [20.453235626220703, 12.349037170410156, 30.0], [28.87815284729004, 9.673660278320312, 30.0]]",[30],30.0,10,3,1,"[1, 2, 1]",post
"[139.16000000000003, 139.21000000000004, 139.26000000000002, 139.31, 139.36, 139.41000000000003, 139.46000000000004, 139.51000000000002, 139.56000000000003, 139.61, 139.66000000000003, 139.71000000000004, 139.76000000000002, 139.81, 139.86, 139.91000000000003, 139.96, 140.01000000000002, 140.06, 140.11, 140.16000000000003, 140.21000000000004, 140.26000000000002, 140.31, 140.36, 140.41000000000003, 140.46000000000004, 140.51000000000002, 140.56000000000003, 140.61, 140.66000000000003, 140.71000000000004, 140.76000000000002, 140.81, 140.86, 140.91000000000003, 140.96, 141.01000000000002, 141.06, 141.11, 141.16000000000003, 141.21000000000004, 141.26000000000002, 141.31, 141.36, 141.41000000000003, 141.46000000000004, 141.51000000000002, 141.56000000000003]","[array([25.37326223, 27.1394663 , 28.90567037, 30.67187444, 32.43807851,
       33.94167482, 35.44527113, 36.94886743, 38.45246374, 39.67640306,
       40.90034238, 42.12428171, 43.34822103, 45.13085958, 46.91349813,
       48.69613668, 50.47877523, 51.77112314, 53.06347105, 54.35581895,
       55.64816686, 57.17024309, 58.69231931, 60.21439554, 61.73647176,
       63.24569971, 64.75492765, 66.26415559, 67.77338354, 69.16268283,
       70.55198213, 71.94128143, 73.33058073, 75.13212377, 76.93366682,
       78.73520986, 80.53675291, 82.44265844, 84.34856397, 86.25446951,
       88.16037504, 89.42825472, 90.69613439, 91.96401407, 93.23189375,
       94.59046108, 95.94902841, 97.30759575, 98.66616308]), array([60.26429634, 60.5124227 , 60.76054907, 61.00867543, 61.2568018 ,
       61.51015186, 61.76350193, 62.016852  , 62.27020206, 62.47136805,
       62.67253404, 62.87370002, 63.07486601, 63.29466639, 63.51446676,
       63.73426714, 63.95406752, 64.19357927, 64.43309102, 64.67260277,
       64.91211453, 65.02863789, 65.14516125, 65.26168461, 65.37820797,
       65.48505935, 65.59191072, 65.6987621 , 65.80561347, 65.9748057 ,
       66.14399793, 66.31319016, 66.48238239, 66.65218056, 66.82197874,
       66.99177691, 67.16157508, 67.28042758, 67.39928007, 67.51813257,
       67.63698506, 67.82408804, 68.01119101, 68.19829398, 68.38539696,
       68.51203337, 68.63866978, 68.76530619, 68.8919426 ]), array([ 64.36394134,  65.86394134,  67.36394134,  68.86394134,
        70.36394134,  71.86394134,  73.36394134,  74.86394134,
        76.36394134,  77.86394134,  79.36394134,  80.86394134,
        82.36394134,  83.86394134,  85.36394134,  86.86394134,
        88.36394134,  89.86394134,  91.36394134,  92.86394134,
        94.36394134,  95.86394134,  97.36394134,  98.86394134,
       100.36394134, 101.86394134, 103.36394134, 104.86394134,
       106.36394134, 107.86394134, 109.36394134, 110.86394134,
       112.36394134, 113.86394134, 115.36394134, 116.86394134,
       118.36394134, 119.86394134, 121.36394134, 122.86394134,
       124.36394134, 125.86394134, 127.36394134, 128.86394134,
       130.36394134, 131.86394134, 133.36394134, 134.86394134,
       136.36394134])]","[[35.32408142089844, 4.962527275085449, 30.0], [30.07192611694336, 5.0670013427734375, 30.0], [24.47878646850586, 4.023319721221924, 30.0], [35.65277099609375, 4.396007537841797, 30.0], [25.84695816040039, 4.7902350425720215, 30.0], [30.441524505615234, 2.3304672241210938, 30.0], [30.184558868408203, 2.1370275020599365, 30.0], [27.785985946655273, 3.3838446140289307, 30.0], [36.030860900878906, 3.395963430404663, 30.0], [38.11811065673828, 2.3770499229431152, 30.0], [25.357593536376953, 3.7420594692230225, 30.0], [27.17134666442871, 2.5327281951904297, 30.0]]",[30],30.0,11,3,1,"[1, 2, 1]",post
"[143.76000000000002, 143.81, 143.86, 143.91000000000003, 143.96, 144.01000000000002, 144.06, 144.11, 144.16000000000003, 144.21000000000004, 144.26000000000002, 144.31, 144.36]","[array([56.79606742, 57.77486514, 58.75366286, 59.73246058, 60.71125831,
       61.96526736, 63.21927642, 64.47328547, 65.72729453, 67.15359916,
       68.57990378, 70.00620841, 71.43251304]), array([82.95286638, 83.57664253, 84.20041868, 84.82419483, 85.44797098,
       86.05909087, 86.67021076, 87.28133065, 87.89245054, 88.50831262,
       89.1241747 , 89.74003679, 90.35589887]), array([ 99.16944616, 100.66944616, 102.16944616, 103.66944616,
       105.16944616, 106.66944616, 108.16944616, 109.66944616,
       111.16944616, 112.66944616, 114.16944616, 115.66944616,
       117.16944616])]","[[19.57595443725586, 12.475522994995117, 30.0], [25.080181121826172, 12.222397804260254, 30.0], [28.526092529296875, 12.317241668701172, 30.0]]",[30],30.0,12,3,1,"[1, 2, 1]",post
"[149.36, 149.41000000000003, 149.46000000000004, 149.51000000000002, 149.56000000000003, 149.61, 149.66000000000003, 149.71000000000004, 149.76000000000002, 149.81, 149.86, 149.91000000000003, 149.96]","[array([29.60415126, 30.09709322, 30.59003517, 31.08297712, 31.57591907,
       31.92317692, 32.27043478, 32.61769263, 32.96495048, 33.26625172,
       33.56755296, 33.8688542 , 34.17015545]), array([39.17755229, 42.83070628, 46.48386027, 50.13701426, 53.79016825,
       56.11673571, 58.44330317, 60.76987063, 63.09643809, 65.10746714,
       67.11849619, 69.12952525, 71.1405543 ]), array([116.84413462, 118.34413462, 119.84413462, 121.34413462,
       122.84413462, 124.34413462, 125.84413462, 127.34413462,
       128.84413462, 130.34413462, 131.84413462, 133.34413462,
       134.84413462])]","[[9.85883903503418, 73.06307983398438, 30.0], [6.945157051086426, 46.531349182128906, 30.0], [6.02602481842041, 40.2205810546875, 30.0]]",[30],30.0,13,3,1,"[1, 2, 1]",post
"[156.16000000000003, 156.21000000000004, 156.26000000000002, 156.31, 156.36, 156.41000000000003, 156.46000000000004, 156.51000000000002, 156.56000000000003, 156.61, 156.66000000000003, 156.71000000000004, 156.76000000000002]","[array([79.47440706, 79.55020912, 79.62601118, 79.70181325, 79.77761531,
       79.95315826, 80.12870121, 80.30424416, 80.47978712, 80.61880849,
       80.75782986, 80.89685123, 81.03587261]), array([79.81813133, 80.80418289, 81.79023445, 82.77628601, 83.76233757,
       84.8470085 , 85.93167942, 87.01635035, 88.10102127, 89.40386494,
       90.7067086 , 92.00955227, 93.31239594]), array([117.92772062, 119.42772062, 120.92772062, 122.42772062,
       123.92772062, 125.42772062, 126.92772062, 128.42772062,
       129.92772062, 131.42772062, 132.92772062, 134.42772062,
       135.92772062])]","[[1.5160412788391113, 19.721031188964844, 30.0], [3.5108590126037598, 21.693418502807617, 30.0], [2.7804274559020996, 26.056873321533203, 30.0]]",[30],30.0,14,3,1,"[1, 2, 1]",post
"[207.96000000000004, 208.01000000000005, 208.06000000000003, 208.11, 208.16000000000003, 208.21000000000004, 208.26000000000002, 208.31, 208.36, 208.41000000000003, 208.46000000000004, 208.51000000000002, 208.56000000000003, 208.61, 208.66000000000003, 208.71000000000004, 208.76000000000002]","[array([39.23328026, 39.98562186, 40.73796347, 41.49030507, 42.24264667,
       43.4930414 , 44.74343613, 45.99383085, 47.24422558, 48.79688862,
       50.34955166, 51.9022147 , 53.45487774, 55.05998829, 56.66509884,
       58.27020939, 59.87531994]), array([61.85441216, 62.19966982, 62.54492748, 62.89018515, 63.23544281,
       63.84887069, 64.46229857, 65.07572644, 65.68915432, 66.62797173,
       67.56678913, 68.50560654, 69.44442394, 70.32443035, 71.20443676,
       72.08444317, 72.96444958]), array([71.45752599, 72.95752599, 74.45752599, 75.95752599, 77.45752599,
       78.95752599, 80.45752599, 81.95752599, 83.45752599, 84.95752599,
       86.45752599, 87.95752599, 89.45752599, 90.95752599, 92.45752599,
       93.95752599, 95.45752599])]","[[15.046832084655762, 6.905153274536133, 30.0], [25.00789451599121, 12.26855754852295, 30.0], [31.053260803222656, 18.776348114013672, 30.0], [32.102210998535156, 17.600128173828125, 30.0]]",[30],30.0,15,3,1,"[1, 2, 1]",post
"[218.16000000000003, 218.21000000000004, 218.26000000000002, 218.31, 218.36, 218.41000000000003, 218.46000000000004, 218.51000000000002, 218.56000000000003, 218.61, 218.66000000000003, 218.71000000000004, 218.76000000000002, 218.81000000000003, 218.86, 218.91000000000003, 218.96000000000004, 219.01000000000005, 219.06000000000003, 219.11, 219.16000000000003]","[array([37.22625937, 38.20741286, 39.18856634, 40.16971983, 41.15087332,
       42.11257204, 43.07427077, 44.03596949, 44.99766821, 45.88086609,
       46.76406397, 47.64726185, 48.53045973, 49.50213532, 50.4738109 ,
       51.44548649, 52.41716208, 53.19116396, 53.96516585, 54.73916773,
       55.51316961]), array([48.34161054, 50.8080435 , 53.27447645, 55.7409094 , 58.20734235,
       60.41550256, 62.62366277, 64.83182298, 67.03998319, 69.23469869,
       71.42941419, 73.62412969, 75.81884519, 77.95816175, 80.09747831,
       82.23679487, 84.37611143, 86.45154936, 88.52698728, 90.60242521,
       92.67786314]), array([ 77.43817715,  78.93817715,  80.43817715,  81.93817715,
        83.43817715,  84.93817715,  86.43817715,  87.93817715,
        89.43817715,  90.93817715,  92.43817715,  93.93817715,
        95.43817715,  96.93817715,  98.43817715,  99.93817715,
       101.43817715, 102.93817715, 104.43817715, 105.93817715,
       107.43817715])]","[[19.623069763183594, 49.32865905761719, 30.0], [19.23397445678711, 44.163204193115234, 30.0], [17.663957595825195, 43.894309997558594, 30.0], [19.43351173400879, 42.78633117675781, 30.0], [15.480037689208984, 41.508758544921875, 30.0]]",[30],30.0,16,3,1,"[1, 2, 1]",post
"[222.96000000000004, 223.01000000000005, 223.06000000000003, 223.11, 223.16000000000003, 223.21000000000004, 223.26000000000002, 223.31, 223.36, 223.41000000000003, 223.46000000000004, 223.51000000000002, 223.56000000000003, 223.61, 223.66000000000003, 223.71000000000004, 223.76000000000002]","[array([34.90517347, 36.63722189, 38.3692703 , 40.10131872, 41.83336713,
       43.71907995, 45.60479276, 47.49050558, 49.37621839, 51.19544332,
       53.01466825, 54.83389318, 56.65311811, 58.45683401, 60.2605499 ,
       62.0642658 , 63.8679817 ]), array([60.14629337, 61.4649623 , 62.78363124, 64.10230018, 65.42096912,
       66.63380081, 67.84663249, 69.05946418, 70.27229587, 71.53494655,
       72.79759723, 74.06024791, 75.32289859, 76.68993789, 78.05697719,
       79.42401649, 80.79105579]), array([ 79.15405025,  80.65405025,  82.15405025,  83.65405025,
        85.15405025,  86.65405025,  88.15405025,  89.65405025,
        91.15405025,  92.65405025,  94.15405025,  95.65405025,
        97.15405025,  98.65405025, 100.15405025, 101.65405025,
       103.15405025])]","[[34.640968322753906, 26.37337875366211, 30.0], [37.714256286621094, 24.256633758544922, 30.0], [36.384498596191406, 25.253013610839844, 30.0], [36.074317932128906, 27.34078598022461, 30.0]]",[30],30.0,17,3,1,"[1, 2, 1]",post
"[247.36, 247.41000000000003, 247.46000000000004, 247.51000000000002, 247.56000000000003, 247.61, 247.66000000000003, 247.71000000000004, 247.76000000000002, 247.81000000000003, 247.86, 247.91000000000003, 247.96000000000004, 248.01000000000005, 248.06000000000003, 248.11, 248.16000000000003, 248.21000000000004, 248.26000000000002, 248.31, 248.36, 248.41000000000003, 248.46000000000004, 248.51000000000002, 248.56000000000003]","[array([46.77954683, 48.44966516, 50.1197835 , 51.78990183, 53.46002016,
       54.59113035, 55.72224054, 56.85335073, 57.98446092, 59.27577104,
       60.56708116, 61.85839128, 63.1497014 , 64.60672006, 66.06373873,
       67.52075739, 68.97777605, 70.57690954, 72.17604303, 73.77517652,
       75.37431002, 77.00962152, 78.64493303, 80.28024454, 81.91555605]), array([68.97298781, 69.07992433, 69.18686086, 69.29379739, 69.40073391,
       69.49161251, 69.5824911 , 69.67336969, 69.76424829, 69.86776754,
       69.97128679, 70.07480603, 70.17832528, 70.29757916, 70.41683303,
       70.5360869 , 70.65534078, 70.86410447, 71.07286817, 71.28163186,
       71.49039556, 71.64448494, 71.79857432, 71.9526637 , 72.10675307]), array([ 69.06499623,  70.56499623,  72.06499623,  73.56499623,
        75.06499623,  76.56499623,  78.06499623,  79.56499623,
        81.06499623,  82.56499623,  84.06499623,  85.56499623,
        87.06499623,  88.56499623,  90.06499623,  91.56499623,
        93.06499623,  94.56499623,  96.06499623,  97.56499623,
        99.06499623, 100.56499623, 102.06499623, 103.56499623,
       105.06499623])]","[[33.402366638183594, 2.138730525970459, 30.0], [22.622203826904297, 1.8175718784332275, 30.0], [25.826202392578125, 2.070384979248047, 30.0], [29.14037322998047, 2.385077476501465, 30.0], [31.982669830322266, 4.175273895263672, 30.0], [32.70623016357422, 3.081787586212158, 30.0]]",[30],30.0,18,3,1,"[1, 2, 1]",post
"[269.56, 269.61, 269.66, 269.71000000000004, 269.76000000000005, 269.81000000000006, 269.86, 269.91, 269.96000000000004, 270.01000000000005, 270.06000000000006, 270.11, 270.16, 270.21000000000004, 270.26, 270.31, 270.36, 270.41, 270.46000000000004, 270.51, 270.56, 270.61, 270.66, 270.71000000000004, 270.76000000000005, 270.81000000000006, 270.86, 270.91, 270.96000000000004]","[array([17.07055855, 18.08347235, 19.09638615, 20.10929995, 21.12221374,
       22.21216087, 23.302108  , 24.39205513, 25.48200226, 26.58806229,
       27.69412231, 28.80018234, 29.90624237, 31.12073498, 32.33522758,
       33.54972019, 34.7642128 , 35.95474167, 37.14527054, 38.33579941,
       39.52632828, 40.66061459, 41.79490089, 42.9291872 , 44.06347351,
       45.22388725, 46.38430099, 47.54471474, 48.70512848]), array([31.37509173, 32.81253699, 34.24998225, 35.68742751, 37.12487277,
       38.48706807, 39.84926337, 41.21145867, 42.57365397, 44.01934422,
       45.46503447, 46.91072472, 48.35641497, 49.82395171, 51.29148844,
       52.75902518, 54.22656192, 55.79428195, 57.36200198, 58.92972201,
       60.49744204, 62.06860808, 63.63977412, 65.21094016, 66.7821062 ,
       68.23137511, 69.68064402, 71.12991294, 72.57918185]), array([52.12979653, 53.62979653, 55.12979653, 56.62979653, 58.12979653,
       59.62979653, 61.12979653, 62.62979653, 64.12979653, 65.62979653,
       67.12979653, 68.62979653, 70.12979653, 71.62979653, 73.12979653,
       74.62979653, 76.12979653, 77.62979653, 79.12979653, 80.62979653,
       82.12979653, 83.62979653, 85.12979653, 86.62979653, 88.12979653,
       89.62979653, 91.12979653, 92.62979653, 94.12979653])]","[[20.258275985717773, 28.748905181884766, 30.0], [21.79894256591797, 27.243906021118164, 30.0], [22.121200561523438, 28.91380500793457, 30.0], [24.289852142333984, 29.35073471069336, 30.0], [23.810577392578125, 31.354400634765625, 30.0], [22.685726165771484, 31.423320770263672, 30.0], [23.208274841308594, 28.98537826538086, 30.0]]",[30],30.0,19,3,1,"[1, 2, 1]",post
"[316.15999999999997, 316.21, 316.26, 316.30999999999995, 316.35999999999996, 316.40999999999997, 316.46, 316.51, 316.56]","[array([70.15141236, 71.7219444 , 73.29247643, 74.86300847, 76.43354051,
       77.80010068, 79.16666085, 80.53322102, 81.8997812 ]), array([91.42211125, 91.93335946, 92.44460766, 92.95585587, 93.46710408,
       94.10682108, 94.74653809, 95.3862551 , 96.0259721 ]), array([ 97.63716085,  99.13716085, 100.63716085, 102.13716085,
       103.63716085, 105.13716085, 106.63716085, 108.13716085,
       109.63716085])]","[[31.410640716552734, 10.224964141845703, 30.0], [27.33120346069336, 12.794340133666992, 30.0]]",[30],30.0,20,3,1,"[1, 2, 1]",post
"[317.76, 317.81, 317.86, 317.90999999999997, 317.96, 318.01, 318.05999999999995, 318.10999999999996, 318.15999999999997, 318.21, 318.26, 318.30999999999995, 318.35999999999996, 318.40999999999997, 318.46, 318.51, 318.56]","[array([82.05441698, 82.42381601, 82.79321503, 83.16261405, 83.53201307,
       84.1065678 , 84.68112253, 85.25567726, 85.83023199, 86.68564676,
       87.54106154, 88.39647631, 89.25189108, 90.28549532, 91.31909956,
       92.3527038 , 93.38630804]), array([86.11497953, 86.36472752, 86.61447551, 86.8642235 , 87.11397149,
       87.34955397, 87.58513644, 87.82071891, 88.05630138, 88.29483302,
       88.53336465, 88.77189629, 89.01042793, 89.57699001, 90.14355209,
       90.71011417, 91.27667625]), array([ 88.42163857,  89.92163857,  91.42163857,  92.92163857,
        94.42163857,  95.92163857,  97.42163857,  98.92163857,
       100.42163857, 101.92163857, 103.42163857, 104.92163857,
       106.42163857, 107.92163857, 109.42163857, 110.92163857,
       112.42163857])]","[[7.3879804611206055, 4.994959831237793, 30.0], [11.491094589233398, 4.711649417877197, 30.0], [17.108295440673828, 4.770632743835449, 30.0], [20.67208480834961, 11.331241607666016, 30.0]]",[30],30.0,21,3,1,"[1, 2, 1]",post
"[325.76, 325.81, 325.86, 325.90999999999997, 325.96, 326.01, 326.05999999999995, 326.10999999999996, 326.15999999999997, 326.21, 326.26, 326.30999999999995, 326.35999999999996, 326.40999999999997, 326.46, 326.51, 326.56, 326.61, 326.65999999999997, 326.71, 326.76, 326.81, 326.86, 326.90999999999997, 326.96]","[array([32.61251921, 34.97889418, 37.34526915, 39.71164412, 42.07801909,
       43.49969172, 44.92136435, 46.34303698, 47.76470961, 49.11231541,
       50.45992121, 51.80752701, 53.15513281, 54.40858473, 55.66203665,
       56.91548857, 58.16894049, 59.38332418, 60.59770788, 61.81209158,
       63.02647528, 64.23685459, 65.44723391, 66.65761322, 67.86799253]), array([ 47.44557779,  52.27262933,  57.09968088,  61.92673242,
        66.75378396,  69.44017847,  72.12657297,  74.81296747,
        77.49936197,  79.86885087,  82.23833978,  84.60782869,
        86.97731759,  89.16240251,  91.34748743,  93.53257234,
        95.71765726,  97.70011537,  99.68257348, 101.6650316 ,
       103.64748971, 105.54303682, 107.43858392, 109.33413103,
       111.22967813]), array([ 78.50398385,  80.00398385,  81.50398385,  83.00398385,
        84.50398385,  86.00398385,  87.50398385,  89.00398385,
        90.50398385,  92.00398385,  93.50398385,  95.00398385,
        96.50398385,  98.00398385,  99.50398385, 101.00398385,
       102.50398385, 104.00398385, 105.50398385, 107.00398385,
       108.50398385, 110.00398385, 111.50398385, 113.00398385,
       114.50398385])]","[[47.32749938964844, 96.54103088378906, 30.0], [28.433452606201172, 53.72789001464844, 30.0], [26.952116012573242, 47.38977813720703, 30.0], [25.06903839111328, 43.701698303222656, 30.0], [24.287673950195312, 39.64916229248047, 30.0], [24.20758628845215, 37.91094207763672, 30.0]]",[30],30.0,22,3,1,"[1, 2, 1]",post
"[335.76, 335.81, 335.86, 335.90999999999997, 335.96, 336.01, 336.05999999999995, 336.10999999999996, 336.15999999999997]","[array([56.67433805, 58.6319251 , 60.58951215, 62.5470992 , 64.50468626,
       66.45720853, 68.40973081, 70.36225309, 72.31477537]), array([93.2827732 , 94.17734183, 95.07191047, 95.9664791 , 96.86104774,
       97.45620746, 98.05136718, 98.6465269 , 99.24168662]), array([109.14277665, 110.64277665, 112.14277665, 113.64277665,
       115.14277665, 116.64277665, 118.14277665, 119.64277665,
       121.14277665])]","[[39.15174102783203, 17.891372680664062, 30.0], [39.050445556640625, 11.903194427490234, 30.0]]",[30],30.0,23,3,1,"[1, 2, 1]",post
"[371.15999999999997, 371.21, 371.26, 371.31, 371.36, 371.40999999999997, 371.46, 371.51, 371.55999999999995, 371.60999999999996, 371.65999999999997, 371.71, 371.76]","[array([26.24349805, 27.28285524, 28.32221243, 29.36156961, 30.4009268 ,
       31.33052866, 32.26013052, 33.18973238, 34.11933424, 35.04290296,
       35.96647169, 36.89004041, 37.81360914]), array([44.08143679, 46.67578303, 49.27012927, 51.86447551, 54.45882174,
       56.70535895, 58.95189616, 61.19843337, 63.44497058, 65.5831042 ,
       67.72123782, 69.85937144, 71.99750506]), array([ 90.92969142,  92.42969142,  93.92969142,  95.42969142,
        96.92969142,  98.42969142,  99.92969142, 101.42969142,
       102.92969142, 104.42969142, 105.92969142, 107.42969142,
       108.92969142])]","[[20.78714370727539, 51.886924743652344, 30.0], [18.592037200927734, 44.93074417114258, 30.0], [18.47137451171875, 42.762672424316406, 30.0]]",[30],30.0,24,3,1,"[1, 2, 1]",post
"[387.36, 387.40999999999997, 387.46, 387.51, 387.55999999999995, 387.60999999999996, 387.65999999999997, 387.71, 387.76, 387.81, 387.86, 387.90999999999997, 387.96, 388.01, 388.05999999999995, 388.10999999999996, 388.15999999999997]","[array([52.68286928, 53.28587712, 53.88888496, 54.4918928 , 55.09490065,
       56.32741903, 57.55993742, 58.79245581, 60.02497419, 60.8871015 ,
       61.7492288 , 62.61135611, 63.47348341, 64.23151125, 64.98953909,
       65.74756693, 66.50559477]), array([65.57470162, 66.79946892, 68.02423623, 69.24900353, 70.47377083,
       72.58189766, 74.6900245 , 76.79815133, 78.90627816, 80.58943665,
       82.27259514, 83.95575364, 85.63891213, 87.28878968, 88.93866723,
       90.58854477, 92.23842232]), array([ 93.76823938,  95.26823938,  96.76823938,  98.26823938,
        99.76823938, 101.26823938, 102.76823938, 104.26823938,
       105.76823938, 107.26823938, 108.76823938, 110.26823938,
       111.76823938, 113.26823938, 114.76823938, 116.26823938,
       117.76823938])]","[[12.06015682220459, 24.495346069335938, 30.0], [24.650367736816406, 42.16253662109375, 30.0], [17.24254608154297, 33.663169860839844, 30.0], [15.16055679321289, 32.99755096435547, 30.0]]",[30],30.0,25,3,1,"[1, 2, 1]",post
"[390.36, 390.40999999999997, 390.46, 390.51, 390.55999999999995, 390.60999999999996, 390.65999999999997, 390.71, 390.76]","[array([64.63261955, 65.72880046, 66.82498138, 67.92116229, 69.01734321,
       70.69191444, 72.36648566, 74.04105689, 75.71562812]), array([82.78651956, 83.76647371, 84.74642786, 85.72638201, 86.70633615,
       88.40338701, 90.10043787, 91.79748873, 93.49453958]), array([ 98.85707031, 100.35707031, 101.85707031, 103.35707031,
       104.85707031, 106.35707031, 107.85707031, 109.35707031,
       110.85707031])]","[[21.92361831665039, 19.599082946777344, 30.0], [33.491424560546875, 33.941017150878906, 30.0]]",[30],30.0,26,3,1,"[1, 2, 1]",post
"[427.96, 428.01, 428.05999999999995, 428.10999999999996, 428.15999999999997, 428.21, 428.26, 428.31, 428.36, 428.40999999999997, 428.46, 428.51, 428.55999999999995, 428.60999999999996, 428.65999999999997, 428.71, 428.76]","[array([37.61123615, 37.93712643, 38.26301671, 38.58890699, 38.91479727,
       39.08463448, 39.25447169, 39.4243089 , 39.59414612, 39.74823811,
       39.9023301 , 40.05642209, 40.21051408, 40.42009183, 40.62966958,
       40.83924733, 41.04882508]), array([40.49608054, 44.73132796, 48.96657539, 53.20182281, 57.43707023,
       60.62319274, 63.80931525, 66.99543777, 70.18156028, 72.88679862,
       75.59203696, 78.29727531, 81.00251365, 83.42190833, 85.84130302,
       88.2606977 , 90.68009238]), array([ 92.85634631,  94.35634631,  95.85634631,  97.35634631,
        98.85634631, 100.35634631, 101.85634631, 103.35634631,
       104.85634631, 106.35634631, 107.85634631, 109.35634631,
       110.85634631, 112.35634631, 113.85634631, 115.35634631,
       116.85634631])]","[[6.517805576324463, 84.70494842529297, 30.0], [3.3967442512512207, 63.722450256347656, 30.0], [3.0818397998809814, 54.104766845703125, 30.0], [4.191555023193359, 48.38789367675781, 30.0]]",[30],30.0,27,3,1,"[1, 2, 1]",post
"[439.36, 439.40999999999997, 439.46, 439.51, 439.55999999999995, 439.60999999999996, 439.65999999999997, 439.71, 439.76, 439.81, 439.86, 439.90999999999997, 439.96]","[array([80.68457086, 80.99654479, 81.30851872, 81.62049265, 81.93246658,
       82.32209394, 82.7117213 , 83.10134866, 83.49097602, 83.77255537,
       84.05413472, 84.33571407, 84.61729343]), array([86.60032706, 86.90811081, 87.21589456, 87.5236783 , 87.83146205,
       88.50359883, 89.17573562, 89.8478724 , 90.52000919, 91.74102721,
       92.96204524, 94.18306327, 95.4040813 ]), array([ 92.40595544,  93.90595544,  95.40595544,  96.90595544,
        98.40595544,  99.90595544, 101.40595544, 102.90595544,
       104.40595544, 105.90595544, 107.40595544, 108.90595544,
       110.40595544])]","[[6.239478588104248, 6.155674934387207, 30.0], [7.792547225952148, 13.44273567199707, 30.0], [5.631587028503418, 24.420360565185547, 30.0]]",[30],30.0,28,3,1,"[1, 2, 1]",post
"[448.36, 448.40999999999997, 448.46, 448.51, 448.55999999999995, 448.60999999999996, 448.65999999999997, 448.71, 448.76]","[array([70.9582235 , 73.78009202, 76.60196053, 79.42382905, 82.24569756,
       83.16981331, 84.09392907, 85.01804482, 85.94216057]), array([ 96.98910386,  98.78021294, 100.57132203, 102.36243111,
       104.1535402 , 104.83152081, 105.50950143, 106.18748204,
       106.86546265]), array([113.11253294, 114.61253294, 116.11253294, 117.61253294,
       119.11253294, 120.61253294, 122.11253294, 123.61253294,
       125.11253294])]","[[56.43737030029297, 35.822181701660156, 30.0], [18.482315063476562, 13.559612274169922, 30.0]]",[30],30.0,29,3,1,"[1, 2, 1]",post
